VEHICULO;FECHA_ENTRADA;FECHA_SALIDA;dif_minutos;DISTANCIA_TOTAL;consumo_TOTAL;SOC_ENTRADA;SOC_SALIDA;DIF_SOC;N_Ordenes
41;2017-10-22 22:48:32.000;2017-10-20 06:42:55.053;3846;103;-579480;8;89;81;26
33;2017-10-23 03:49:00.987;2017-10-19 22:27:01.690;4642;-294;-727946;34;89;55;83
37;2017-10-23 05:17:05.433;2017-10-20 17:50:59.740;3567;-30;-500646;30;89;59;14
37;2017-10-23 05:20:42.580;2017-10-20 17:50:59.740;3570;-731;-423076;30;89;59;14
32;2017-10-23 06:16:36.907;2017-10-20 04:53:47.550;4403;-457;-2913691;31;89;58;107
32;2017-10-23 06:18:04.700;2017-10-20 04:53:47.550;4405;2480;-1089496;31;89;58;107
35;2017-10-23 18:36:07.050;2017-10-23 02:42:41.883;954;123;-2388341;33;100;67;87
35;2017-10-23 18:49:34.430;2017-10-23 02:42:41.883;967;57395;-3204937;33;100;67;87
35;2017-10-23 19:00:41.430;2017-10-23 02:42:41.883;978;394;-1322286;33;100;67;87
35;2017-10-23 19:08:11.153;2017-10-23 02:42:41.883;986;102;-1678066;33;100;67;87
42;2017-10-23 20:58:37.063;2017-09-20 12:48:19.057;48010;6952614;-328791947;33;77;44;44
42;2017-10-23 21:03:06.617;2017-09-20 12:48:19.057;48015;0;-818568;33;77;44;44
33;2017-10-23 21:31:21.943;2017-10-23 05:15:52.310;976;13971150;-627799024;33;99;66;81
32;2017-10-24 06:43:44.053;2017-10-23 07:33:17.830;1390;1478;-657890;34;89;55;53
40;2017-10-24 08:39:34.253;2017-10-23 16:36:16.273;963;0;-517188;33;89;56;61
40;2017-10-24 08:56:10.457;2017-10-23 16:36:16.273;980;152;-865847;33;89;56;61
40;2017-10-24 09:04:02.470;2017-10-23 16:36:16.273;988;60;-912010;33;89;56;61
40;2017-10-24 09:06:42.177;2017-10-23 16:36:16.273;990;208;-1275055;33;89;56;61
35;2017-10-24 09:38:45.770;2017-10-23 19:14:32.617;864;87318;-2783474;32;33;1;0
43;2017-10-24 15:58:42.703;2017-10-24 04:38:09.077;680;6133616;-274903978;34;89;55;89
41;2017-10-24 17:05:34.110;2017-10-23 19:35:38.050;1290;139373;-4721416;33;89;56;62
32;2017-10-24 21:36:18.837;2017-10-24 07:56:51.743;820;0;-342858;33;88;55;79
32;2017-10-24 21:46:58.373;2017-10-24 07:56:51.743;830;-12;-1760948;33;88;55;79
33;2017-10-25 00:04:31.967;2017-10-24 06:26:44.833;1058;23;-521966;34;98;64;89
42;2017-10-25 09:25:30.060;2017-10-24 15:41:50.713;1064;1238;-544579;34;89;55;71
32;2017-10-25 16:24:59.083;2017-10-24 23:00:44.670;1044;-202;-307286;33;89;56;64
42;2017-10-26 07:00:58.270;2017-10-25 11:17:26.190;1183;1679782;-90390774;34;87;53;64
42;2017-10-26 07:03:58.530;2017-10-25 11:17:26.190;1186;505;-492684;34;87;53;64
37;2017-10-26 07:19:59.643;2017-10-25 07:24:56.410;1435;657;-329735;32;100;68;90
33;2017-10-26 11:32:48.983;2017-10-25 16:54:34.797;1118;0;-249302;34;89;55;64
32;2017-10-26 13:42:02.060;2017-10-25 17:39:06.257;1203;3738368;-153549494;34;89;55;53
38;2017-10-27 04:24:24.303;2017-10-26 05:46:29.440;1358;2208421;-124201808;34;89;55;54
37;2017-10-02 00:32:21.063;2017-10-02 00:32:18.110;0;0;-2672;99;100;1;0
37;2017-10-02 03:14:17.110;2017-10-02 03:14:14.227;0;0;-2601;97;98;1;0
37;2017-10-02 04:29:57.223;2017-10-02 04:29:54.373;0;0;-2655;96;97;1;0
37;2017-10-02 06:33:32.163;2017-10-02 06:33:29.213;0;0;-2605;94;95;1;0
33;2017-10-02 07:54:03.363;2017-09-29 07:18:47.913;4356;79017;-3227219;47;99;52;64
32;2017-10-02 08:27:37.400;2017-09-29 12:10:18.813;4097;511;-8995612;28;95;67;25
37;2017-10-02 17:40:06.207;2017-10-02 06:33:29.213;667;-31;-328950;33;95;62;94
37;2017-10-02 17:45:26.440;2017-10-02 06:33:29.213;672;0;-511978;33;95;62;94
37;2017-10-02 17:47:17.440;2017-10-02 06:33:29.213;674;2292;-1057162;33;95;62;94
41;2017-10-02 18:38:46.510;2017-10-02 02:20:29.500;978;9547296;-413920307;33;95;62;102
40;2017-10-03 06:06:04.923;2017-10-02 18:52:13.690;674;5715318;-301215839;33;61;28;36
35;2017-10-03 09:48:54.113;2017-10-02 15:22:49.420;1106;555;-2582546;34;100;66;84
41;2017-10-03 16:00:41.363;2017-10-02 20:50:21.127;1150;72072;-5150575;34;95;61;85
41;2017-10-03 16:12:02.577;2017-10-02 20:50:21.127;1162;4241;-2358546;34;95;61;85
38;2017-10-03 16:17:49.950;2017-10-02 20:34:07.100;1183;0;-32683;33;97;64;80
38;2017-10-03 16:24:53.860;2017-10-02 20:34:07.100;1190;85752;-1463666;33;97;64;80
38;2017-10-03 16:34:48.030;2017-10-02 20:34:07.100;1200;542;-521487;33;97;64;80
38;2017-10-03 16:36:13.710;2017-10-02 20:34:07.100;1202;0;-21388;33;97;64;80
38;2017-10-03 16:38:57.827;2017-10-02 20:34:07.100;1204;64531;-1035099;33;97;64;80
33;2017-10-03 19:15:07.213;2017-10-03 05:06:59.460;849;8717943;-377135230;34;98;64;92
33;2017-10-03 19:21:04.150;2017-10-03 05:06:59.460;855;14006;-1014905;34;98;64;92
33;2017-10-03 20:48:17.197;2017-10-03 20:29:39.490;19;0;-2480331;88;89;1;0
32;2017-10-04 07:49:27.587;2017-10-03 17:22:14.410;867;10252611;-472202501;34;89;55;70
38;2017-10-04 09:39:15.053;2017-10-02 20:34:07.100;2225;36;-650136;33;97;64;80
38;2017-10-04 10:18:22.763;2017-10-02 20:34:07.100;2264;597;-1149287;33;97;64;80
41;2017-10-05 03:50:26.533;2017-10-04 12:10:00.570;940;12315443;-559596813;34;89;55;76
32;2017-10-05 13:42:20.300;2017-10-04 21:30:56.750;972;1325138;-53401286;34;89;55;75
35;2017-10-05 15:46:17.097;2017-10-05 02:12:11.620;814;6014642;-245935526;34;89;55;72
37;2017-10-05 19:42:28.430;2017-10-05 04:14:50.117;928;-1225;-1353523;34;89;55;76
33;2017-10-05 22:32:23.243;2017-10-05 08:15:14.930;857;-112;-636335;33;89;56;75
32;2017-10-06 07:25:19.140;2017-10-05 14:54:10.017;991;13780;-902935;34;89;55;57
35;2017-10-06 09:24:20.460;2017-10-05 16:53:12.223;991;4990544;-252991522;33;89;56;59
40;2017-10-06 22:52:15.773;2017-10-05 22:36:12.233;1456;10897941;-577048985;31;89;58;58
33;2017-10-09 10:36:44.360;2017-10-05 23:37:54.560;4979;109;-1057968;33;89;56;32
33;2017-10-09 21:11:08.770;2017-10-09 12:25:02.973;526;26058;-1518658;33;88;55;79
32;2017-10-10 11:20:47.807;2017-10-09 23:35:20.467;705;-93;-557280;34;89;55;69
37;2017-10-11 03:53:23.213;2017-10-10 10:27:40.930;1046;16839;-9839587;34;89;55;73
32;2017-10-11 15:37:40.843;2017-10-11 04:50:37.980;647;772367;-31653804;34;89;55;63
33;2017-10-11 20:54:12.843;2017-10-11 06:41:31.860;853;661;-1178413;33;89;56;73
33;2017-10-11 20:55:05.360;2017-10-11 06:41:31.860;854;0;-212177;33;89;56;73
33;2017-10-11 20:59:05.053;2017-10-11 06:41:31.860;858;18413;-1140743;33;89;56;73
37;2017-10-11 21:26:52.633;2017-10-11 05:06:59.593;980;54322;-2972213;34;89;55;77
33;2017-10-13 07:44:20.530;2017-10-11 22:17:59.190;2007;2903;-888198;34;89;55;31
32;2017-10-13 08:45:37.317;2017-10-11 16:37:14.273;2408;-9;-1369053;34;89;55;40
32;2017-10-13 10:19:32.300;2017-10-11 16:37:14.273;2502;4594;-14757270;34;89;55;40
38;2017-10-13 13:58:44.413;2017-10-13 00:46:26.140;792;13169762;-565007932;34;89;55;80
33;2017-10-13 17:16:04.113;2017-10-13 13:13:30.333;243;0;-35611657;84;89;5;0
38;2017-10-16 11:32:11.730;2017-10-14 22:34:09.663;2218;-159;-132061;34;100;66;56
37;2017-10-16 11:59:20.480;2017-10-13 17:21:43.590;3998;4100342;-183466009;33;89;56;66
37;2017-10-16 12:07:09.010;2017-10-13 17:21:43.590;4006;11;-297236;33;89;56;66
37;2017-10-16 12:12:00.710;2017-10-13 17:21:43.590;4011;338;-827834;33;89;56;66
37;2017-10-16 13:04:47.010;2017-10-16 12:57:35.177;7;12879;-838235;61;62;1;0
33;2017-10-16 20:30:27.100;2017-10-16 07:31:21.387;779;2445;-1467097;34;97;63;70
32;2017-10-16 22:21:10.980;2017-10-16 09:44:56.843;757;506069;-21057952;34;73;39;2
38;2017-10-16 23:44:44.597;2017-10-16 12:40:09.497;664;4207950;-188358392;34;89;55;85
38;2017-10-16 23:47:08.397;2017-10-16 12:40:09.497;667;0;-462542;34;89;55;85
38;2017-10-16 23:48:45.167;2017-10-16 12:40:09.497;668;0;-308643;34;89;55;85
37;2017-10-17 03:29:10.970;2017-10-16 13:44:04.947;825;5354248;-244305753;33;89;56;91
37;2017-10-17 07:01:34.463;2017-10-16 13:44:04.947;1037;40856;-35035472;33;89;56;91
41;2017-10-17 12:16:51.870;2017-10-16 18:46:57.530;1050;0;-601398;33;89;56;80
33;2017-10-17 17:52:36.320;2017-10-17 01:27:00.787;985;7153115;-291954251;34;100;66;95
32;2017-10-17 17:55:41.203;2017-10-16 23:22:24.037;1113;66799;-1222973;34;89;55;121
35;2017-10-18 03:58:26.057;2017-10-17 11:31:40.243;987;0;-2927891;34;89;55;61
40;2017-10-18 11:35:05.493;2017-10-17 14:56:43.453;1239;2925240;-136586273;33;89;56;68
35;2017-10-18 17:31:58.603;2017-10-18 05:25:07.370;726;12669535;-550637746;33;89;56;73
35;2017-10-19 13:52:43.177;2017-10-18 18:49:21.450;1143;934601;-43952312;33;89;56;51
43;2017-10-19 18:23:23.953;2017-10-18 23:09:09.573;1154;80;-930127;34;89;55;60
37;2017-10-19 18:40:54.913;2017-10-18 19:52:00.333;1368;467440;-69472748;33;89;56;53
32;2017-10-20 03:39:05.440;2017-10-19 08:34:36.570;1145;7517958;-409047361;28;89;61;136
41;2017-10-20 05:42:16.573;2017-10-19 08:10:03.963;1292;3945006;-230424478;34;85;51;70
40;2017-10-22 21:52:47.303;2017-10-20 10:13:08.320;3579;634319;-565952749;37;89;52;2
35;2017-10-22 21:57:41.807;2017-10-20 06:48:53.760;3789;-66;-359925;19;92;73;30
41;2017-10-22 23:00:41.723;2017-10-20 06:42:55.053;3858;0;-1997412;8;89;81;26
33;2017-10-23 03:45:36.957;2017-10-19 22:27:01.690;4638;0;-529511;34;89;55;83
37;2017-10-23 05:15:43.273;2017-10-20 17:50:59.740;3565;8;-450975;30;89;59;14
37;2017-10-23 05:18:17.567;2017-10-20 17:50:59.740;3568;-86;-416027;30;89;59;14
32;2017-10-23 06:04:52.360;2017-10-20 04:53:47.550;4391;535;-1123557;31;89;58;107
37;2017-10-23 06:14:28.473;2017-10-20 17:50:59.740;3624;-8;-1328812;30;89;59;14
40;2017-10-23 15:37:33.157;2017-10-23 01:43:36.980;834;13209498;-611237566;36;99;63;85
41;2017-10-23 18:31:42.260;2017-10-23 03:36:55.510;895;14837277;-667945693;34;100;66;96
35;2017-10-23 18:45:09.243;2017-10-23 02:42:41.883;963;0;-1819715;33;100;67;87
38;2017-10-23 19:40:33.140;2017-10-23 02:32:46.100;1028;776359;-38753450;34;100;66;93
33;2017-10-23 21:38:13.540;2017-10-23 05:15:52.310;983;-78;-596971;33;99;66;81
37;2017-10-24 06:42:28.613;2017-10-23 10:04:51.657;1238;3617781;-189097470;34;99;65;71
40;2017-10-24 08:41:11.327;2017-10-23 16:36:16.273;965;19486;-981789;33;89;56;61
40;2017-10-24 08:47:20.293;2017-10-23 16:36:16.273;971;-128;-754603;33;89;56;61
40;2017-10-24 08:52:17.003;2017-10-23 16:36:16.273;976;2094;-1116523;33;89;56;61
38;2017-10-24 11:12:41.520;2017-10-23 20:46:19.857;866;4376704;-204463649;34;89;55;80
41;2017-10-24 16:54:26.157;2017-10-23 19:35:38.050;1279;7936;-662097;33;89;56;62
32;2017-10-24 21:34:46.013;2017-10-24 07:56:51.743;818;12455849;-574537783;33;88;55;79
33;2017-10-25 00:01:56.977;2017-10-24 06:26:44.833;1055;3990552;-213574616;34;98;64;89
41;2017-10-25 00:04:10.733;2017-10-23 19:35:38.050;1709;0;-61444429;33;89;56;62
38;2017-10-25 05:25:49.297;2017-10-24 12:23:15.060;1022;11094089;-524292914;34;89;55;65
42;2017-10-25 09:23:32.643;2017-10-24 15:41:50.713;1062;0;-460193;34;89;55;71
41;2017-10-25 12:09:51.547;2017-10-25 01:19:41.950;650;122056;0;71;89;18;1
32;2017-10-25 16:20:26.677;2017-10-24 23:00:44.670;1040;11720234;-571002101;33;89;56;64
35;2017-10-26 12:01:52.827;2017-10-25 17:31:34.840;1110;8848868;-413443147;34;89;55;64
43;2017-10-26 12:16:30.170;2017-10-25 15:30:26.420;1246;3886532;-185519948;34;89;55;59
40;2017-10-26 20:12:34.143;2017-10-24 10:33:29.030;3459;68872;-822313;33;89;56;57
42;2017-10-27 04:29:46.720;2017-10-26 10:07:55.070;1102;3621680;-171310854;34;99;65;75
32;2017-10-29 22:07:32.103;2017-10-27 08:13:11.640;3714;0;-297660805;26;89;63;22
35;2017-10-27 05:12:02.997;2017-10-26 13:11:27.087;961;5658344;-262099664;34;89;55;68
33;2017-10-27 11:44:14.790;2017-10-26 12:46:31.440;1378;9403320;-533087912;34;89;55;49
33;2017-10-27 12:51:57.367;2017-10-26 12:46:31.440;1445;-706;473828164;82;89;7;49
40;2017-10-27 14:47:00.547;2017-10-26 21:24:14.933;1043;11355299;-552336717;34;89;55;63
43;2017-10-28 15:02:26.747;2017-10-27 10:59:17.680;1683;4318113;-401384184;45;89;44;22
33;2017-10-29 22:09:02.550;2017-10-26 12:46:31.440;4883;2221616;-602787277;27;89;62;60
33;2017-10-29 22:11:27.277;2017-10-26 12:46:31.440;4885;12984;-1065039;27;89;62;60
33;2017-10-29 22:14:11.983;2017-10-26 12:46:31.440;4888;-152;-614822;27;89;62;60
35;2017-10-29 22:17:16.797;2017-10-27 06:31:13.330;3826;65466;-5096790;15;89;74;33
33;2017-10-29 22:20:04.180;2017-10-26 12:46:31.440;4894;141;-949220;27;89;62;60
40;2017-10-30 08:08:57.010;2017-10-27 16:00:44.847;3848;116550;-2434624;31;89;58;6
33;2017-10-30 08:33:53.720;2017-10-26 12:46:31.440;5507;0;-198665;18;89;71;60
33;2017-10-30 08:35:51.507;2017-10-26 12:46:31.440;5509;64318;-803638;18;89;71;60
33;2017-10-30 08:37:23.463;2017-10-30 08:36:09.783;1;38;-283566;17;18;1;0
33;2017-10-30 12:40:03.520;2017-10-30 08:37:46.120;243;13449;-1374976;15;17;2;0
35;2017-10-30 18:29:49.147;2017-10-30 02:54:00.950;935;605962;-25028335;33;100;67;106
32;2017-10-30 20:56:44.583;2017-10-30 10:02:08.873;654;0;-851353;33;85;52;89
32;2017-10-30 20:59:58.320;2017-10-30 10:02:08.873;657;-15;-441524;33;85;52;89
32;2017-10-30 21:01:07.360;2017-10-30 10:02:08.873;659;65308;-835335;33;85;52;89
32;2017-10-30 21:02:45.540;2017-10-30 10:02:08.873;660;63791;-1097734;33;85;52;89
32;2017-10-30 21:05:04.240;2017-10-30 10:02:08.873;663;66137;-399487;33;85;52;89
32;2017-10-30 21:21:35.060;2017-10-30 10:02:08.873;679;-34;-694819;33;85;52;89
38;2017-10-31 01:18:43.050;2017-10-30 12:30:52.257;768;13303175;-577907040;34;88;54;88
42;2017-10-31 12:31:31.413;2017-10-30 23:08:55.770;803;12223526;-593471168;34;89;55;76
41;2017-10-31 14:49:14.107;2017-10-25 01:19:41.950;9450;-22;-422308;33;89;56;39
43;2017-10-31 15:22:47.013;2017-10-31 02:41:25.040;761;11774341;-495323008;34;89;55;83
40;2017-10-31 19:43:10.917;2017-10-31 01:44:50.210;1079;13411861;-642246042;34;99;65;81
32;2017-10-31 20:16:56.987;2017-10-30 22:47:53.827;1289;-1089;-724169;34;91;57;78
38;2017-10-31 20:41:11.820;2017-10-31 04:14:06.873;987;200;2280386;33;91;58;101
42;2017-11-01 22:00:51.853;2017-10-31 13:20:23.757;1960;2643303;-350780298;29;74;45;33
33;2017-11-02 06:35:23.700;2017-10-31 13:20:00.610;2475;33;-434602;33;96;63;39
43;2017-11-02 07:02:43.607;2017-10-31 16:36:50.910;2306;5884902;-567403905;34;89;55;36
32;2017-11-02 12:09:17.983;2017-11-01 01:13:28.410;2096;-62;-461402;34;100;66;62
32;2017-11-02 12:13:38.320;2017-11-01 01:13:28.410;2100;-4;-532514;34;100;66;62
42;2017-11-02 15:05:23.713;2017-11-01 23:37:48.153;928;10620152;-481307604;34;89;55;74
38;2017-11-03 05:32:42.547;2017-11-02 10:27:12.910;1145;12735069;-607599911;34;89;55;66
37;2017-11-03 09:24:53.923;2017-11-02 15:09:49.927;1095;5631554;-289765062;34;89;55;58
42;2017-11-03 12:13:15.903;2017-11-02 16:44:21.667;1169;10990235;-602730685;34;89;55;63
35;2017-11-03 13:22:24.257;2017-11-02 17:10:35.310;1212;2383889;-97484892;33;89;56;57
39;2017-11-03 13:24:54.987;2017-09-20 14:14:04.643;63310;212942;-13671742;59;95;36;22
40;2017-11-05 22:04:56.530;2017-11-03 03:03:07.307;4021;150774;-6868975;31;89;58;71
32;2017-11-06 05:27:31.653;2017-11-03 08:25:35.613;4142;100334;-71443144;33;89;56;58
42;2017-11-06 09:42:02.123;2017-11-03 14:46:22.897;4016;4003903;-187734311;34;89;55;46
32;2017-11-06 12:04:52.037;2017-11-03 08:25:35.613;4539;32;2060824;34;89;55;88
32;2017-11-06 12:12:31.613;2017-11-03 08:25:35.613;4547;685;-691397;34;89;55;88
43;2017-11-06 12:20:01.130;2017-11-03 22:58:24.317;3682;1215343;-48433885;33;89;56;61
41;2017-11-06 12:23:02.957;2017-11-03 17:47:46.920;3996;7182294;-305467583;34;89;55;53
41;2017-11-06 12:36:26.777;2017-11-03 17:47:46.920;4009;275;-500654;34;89;55;53
32;2017-11-06 21:00:06.557;2017-11-03 08:25:35.613;5075;21208;-1393124;28;89;61;88
32;2017-11-06 21:02:32.743;2017-11-03 08:25:35.613;5077;-8;-434910;28;89;61;88
43;2017-11-07 08:08:23.063;2017-11-06 13:35:59.470;1113;11382165;-576723015;34;89;55;79
40;2017-11-07 14:28:30.010;2017-11-06 18:14:11.453;1214;8192564;-383216012;34;89;55;74
37;2017-11-07 20:04:38.697;2017-11-07 07:35:42.553;749;7050574;-305589301;33;89;56;86
33;2017-11-08 05:30:12.343;2017-11-07 07:18:50.750;1332;96;-611852;34;59;25;113
41;2017-11-08 06:56:41.670;2017-11-07 12:06:33.983;1130;233;-692313;34;89;55;70
41;2017-11-08 07:13:49.070;2017-11-07 12:06:33.983;1147;75065;-3179806;34;89;55;70
38;2017-11-08 07:15:18.780;2017-11-07 15:23:02.683;952;966;-279431;34;89;55;76
38;2017-11-08 07:18:12.187;2017-11-07 15:23:02.683;955;258;-453924;34;89;55;76
35;2017-11-08 11:30:39.817;2017-11-07 19:00:13.787;990;7871465;-415271972;33;89;56;71
37;2017-11-08 11:54:27.660;2017-11-07 21:36:03.840;858;0;-302303;34;89;55;84
37;2017-11-08 11:56:13.427;2017-11-07 21:36:03.840;860;-6;-240436;34;89;55;84
35;2017-11-08 12:00:58.710;2017-11-08 11:59:46.407;1;12118;-672321;57;58;1;0
37;2017-11-08 12:01:53.210;2017-11-07 21:36:03.840;865;-37;-243917;34;89;55;84
37;2017-11-08 13:02:49.167;2017-11-07 21:36:03.840;926;9927;-1595297;34;89;55;84
32;2017-11-09 05:27:41.477;2017-11-08 12:11:20.230;1036;410;-1677789;33;89;56;56
38;2017-11-09 11:58:17.310;2017-11-09 05:46:21.247;372;72426;-55517176;82;89;7;0
33;2017-11-09 11:58:28.570;2017-11-08 17:47:39.027;1091;554;-204884;34;89;55;69
35;2017-11-10 00:14:16.010;2017-11-09 09:27:43.153;887;5274937;-288022340;32;89;57;78
41;2017-11-10 01:04:12.177;2017-11-09 11:55:44.270;789;10764285;-500217965;33;78;45;81
43;2017-11-10 04:00:55.193;2017-11-09 12:09:20.123;951;507;-379084;33;89;56;87
33;2017-11-13 09:29:43.997;2017-11-08 17:47:39.027;6702;1389;-1048754;34;89;55;69
37;2017-11-13 12:05:30.740;2017-11-10 11:04:09.823;4381;4306408;-196195993;34;89;55;44
37;2017-11-13 12:13:59.830;2017-11-10 11:04:09.823;4389;-134;-1679550;34;89;55;44
40;2017-11-13 22:32:55.070;2017-11-13 14:47:16.183;465;11;-669380;80;89;9;0
33;2017-11-14 00:42:29.403;2017-11-13 10:47:46.083;835;8983828;-410944450;34;89;55;80
33;2017-11-14 00:47:09.283;2017-11-13 10:47:46.083;840;47;-1421473;34;89;55;80
37;2017-11-14 07:18:33.793;2017-11-13 14:20:46.133;1018;69;-1238499;33;89;56;90
40;2017-11-14 07:20:41.333;2017-11-14 01:57:23.790;323;-38;-49346214;83;89;6;0
35;2017-11-14 07:34:47.650;2017-11-12 23:44:29.760;1910;65909;-28383247;30;89;59;65
35;2017-11-14 07:36:51.093;2017-11-12 23:44:29.760;1912;82384;-1514907;27;89;62;65
35;2017-11-14 07:41:26.673;2017-11-12 23:44:29.760;1917;16727;-2159849;25;89;64;65
35;2017-11-14 07:46:50.990;2017-11-12 23:44:29.760;1922;66;-373641;22;89;67;65
35;2017-11-14 08:04:41.720;2017-11-12 23:44:29.760;1940;150461;-3420753;22;89;67;65
35;2017-11-14 08:13:53.200;2017-11-12 23:44:29.760;1949;-145;-591752;20;89;69;65
38;2017-11-14 09:42:32.203;2017-11-13 19:35:19.320;847;2019083;-96531953;34;89;55;77
38;2017-11-14 09:44:40.030;2017-11-13 19:35:19.320;849;-7;-508566;34;89;55;77
35;2017-11-14 12:40:18.620;2017-11-12 23:44:29.760;2216;64544;-1037033;20;89;69;65
43;2017-11-14 13:42:36.427;2017-11-14 01:05:16.040;757;11907471;-555649639;33;89;56;97
43;2017-11-14 14:06:32.557;2017-11-14 01:05:16.040;781;-404;-856256;33;89;56;97
40;2017-11-14 17:01:26.300;2017-11-14 07:33:22.707;568;2675820;-119362603;33;89;56;81
32;2017-11-14 18:21:55.080;2017-11-14 07:35:55.963;646;-64;-279892;34;89;55;83
32;2017-11-14 18:25:36.337;2017-11-14 07:35:55.963;650;55;-721332;34;89;55;83
33;2017-11-14 19:52:19.170;2017-11-14 07:21:14.373;751;704;-705147;33;95;62;90
40;2017-11-15 10:45:42.767;2017-11-14 18:16:16.110;989;0;-224368;34;89;55;71
33;2017-11-15 14:25:43.433;2017-11-15 02:03:27.200;742;1224976;-50226832;33;89;56;77
42;2017-11-15 16:27:16.967;2017-11-07 09:25:27.960;11942;2077;-1498013;33;89;56;44
41;2017-11-15 19:31:35.600;2017-11-15 08:13:19.977;678;7084098;-335479551;33;89;56;88
32;2017-11-16 06:38:39.993;2017-11-16 06:35:03.703;3;93874;-4269068;31;32;1;0
40;2017-11-16 07:54:31.330;2017-11-15 11:52:37.773;1202;6985618;-416888035;34;89;55;52
41;2017-11-16 12:54:33.280;2017-11-15 20:43:07.163;971;6028820;-249222349;34;89;55;65
41;2017-11-16 12:56:26.113;2017-11-15 20:43:07.163;973;1202;-528295;34;89;55;65
37;2017-10-29 22:11:55.860;2017-10-27 04:56:10.310;3915;42950;-2403214;15;89;74;35
32;2017-10-29 22:14:55.377;2017-10-27 08:13:11.640;3721;-66;-625157;25;89;64;22
33;2017-10-29 22:17:01.857;2017-10-26 12:46:31.440;4891;-202;-599049;27;89;62;60
33;2017-10-30 08:08:30.410;2017-10-26 12:46:31.440;5482;-20;-364476;18;89;71;60
32;2017-10-30 08:15:32.997;2017-10-27 08:13:11.640;4322;0;6835054;16;89;73;22
33;2017-10-30 09:13:32.980;2017-10-30 08:37:46.120;36;47970;-3292802;16;17;1;0
33;2017-10-30 12:41:57.677;2017-10-30 08:37:46.120;244;127;-458194;15;17;2;0
33;2017-10-30 12:50:24.913;2017-10-30 08:37:46.120;253;41;-465110;15;17;2;0
33;2017-10-30 12:54:01.670;2017-10-30 08:37:46.120;257;0;-92098;15;17;2;0
32;2017-10-30 20:58:44.890;2017-10-30 10:02:08.873;656;-58;-436704;33;85;52;89
32;2017-10-30 21:03:57.857;2017-10-30 10:02:08.873;661;65542;-756324;33;85;52;89
37;2017-10-31 09:59:45.467;2017-10-30 20:10:49.103;829;3719314;-149721712;34;89;55;88
41;2017-10-31 14:41:18.457;2017-10-25 01:19:41.950;9442;439657;-23126800;33;89;56;39
41;2017-10-31 14:47:24.417;2017-10-25 01:19:41.950;9448;6493;-1474298;33;89;56;39
37;2017-11-01 13:55:57.590;2017-10-31 11:13:33.290;1602;4887398;-366715348;32;89;57;60
35;2017-11-01 22:01:41.287;2017-10-31 10:51:29.387;2110;8897730;-611537279;30;89;59;46
33;2017-11-02 06:33:33.230;2017-10-31 13:20:00.610;2473;231912;-11888526;33;96;63;39
32;2017-11-02 12:01:40.030;2017-11-01 01:13:28.410;2088;9139999;-633883177;34;100;66;62
37;2017-11-02 13:28:30.370;2017-10-31 11:13:33.290;3015;0;-79550;16;89;73;60
35;2017-11-02 16:00:45.630;2017-11-01 23:18:58.830;1002;11602828;-537173005;34;89;55;63
32;2017-11-03 07:17:00.857;2017-11-02 13:16:43.697;1081;10641720;-533002425;34;89;55;55
33;2017-11-03 07:25:52.517;2017-11-02 10:41:07.483;1244;33;-799352;34;100;66;69
35;2017-11-03 13:32:39.137;2017-11-02 17:10:35.310;1222;-8;-219218;33;89;56;57
43;2017-11-03 21:41:48.113;2017-11-02 22:29:36.507;1392;11403496;-598464435;33;89;56;67
38;2017-11-04 00:15:54.937;2017-11-03 06:55:07.430;1040;80618;-2665169;34;89;55;78
32;2017-11-06 21:01:06.480;2017-11-03 08:25:35.613;5076;26;-325416;28;89;61;88
33;2017-11-07 06:42:05.427;2017-11-06 12:38:33.100;1084;-663;-828578;33;89;56;70
42;2017-11-07 08:16:03.987;2017-11-06 13:05:22.923;1151;13570222;-707452757;34;93;59;87
38;2017-11-07 09:56:07.393;2017-11-06 17:58:31.200;958;12105412;-572761723;34;89;55;73
41;2017-11-07 10:18:02.123;2017-11-03 17:47:46.920;5311;49490;-2505158;34;89;55;53
38;2017-11-07 10:21:36.617;2017-11-06 17:58:31.200;983;0;110353368;36;89;53;73
33;2017-11-08 05:17:23.697;2017-11-07 07:18:50.750;1319;4928;-1104958;34;59;25;113
33;2017-11-08 06:40:42.730;2017-11-07 07:18:50.750;1402;142;-10753296;34;59;25;113
41;2017-11-08 07:02:59.480;2017-11-07 12:06:33.983;1136;379;-890782;34;89;55;70
40;2017-11-08 08:14:56.927;2017-11-07 17:27:31.293;887;13548812;-639212096;33;89;56;95
32;2017-11-08 11:07:55.463;2017-11-07 18:50:08.060;977;-118;-629588;33;89;56;65
37;2017-11-08 11:52:58.210;2017-11-07 21:36:03.840;856;13392272;-584706973;34;89;55;84
37;2017-11-08 11:55:25.370;2017-11-07 21:36:03.840;859;88;-398872;34;89;55;84
37;2017-11-08 11:58:22.530;2017-11-07 21:36:03.840;862;0;-56031;34;89;55;84
37;2017-11-08 11:59:51.433;2017-11-07 21:36:03.840;863;65576;-776767;34;89;55;84
41;2017-11-08 12:14:54.620;2017-11-07 12:06:33.983;1448;96597;-2738495;34;89;55;70
41;2017-11-08 12:16:54.200;2017-11-07 12:06:33.983;1450;17;-586116;34;89;55;70
