IDREGISTRO;FECHA;VEHICULO;INDICE;ESTACION;TEMPERATURA;SOC;TENSION;T1_CONSUMO;T1_DISTANCIA;T1_VELOCIDAD;T2_CONSUMO;T2_DISTANCIA;T2_VELOCIDAD;T3_CONSUMO;T3_DISTANCIA;T3_VELOCIDAD;T4_CONSUMO;T4_DISTANCIA;T4_VELOCIDAD
40710;2017-10-02 02:23:00.780;37;63;3716;-125;98;2670;-2605;0;0;0;0;0;0;0;0;0;0;0
40711;2017-10-02 02:23:04.800;37;63;3716;124;98;2670;-2702;0;0;0;0;0;0;0;0;0;0;0
40712;2017-10-02 02:23:08.770;37;63;3716;-127;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40713;2017-10-02 02:23:14.107;37;63;3716;125;98;2670;-2632;0;0;0;0;0;0;0;0;0;0;0
40714;2017-10-02 02:23:18.690;37;63;3716;-127;98;2670;-2602;0;0;0;0;0;0;0;0;0;0;0
40715;2017-10-02 02:23:22.813;37;63;3716;-125;98;2670;-2648;0;0;0;0;0;0;0;0;0;0;0
40716;2017-10-02 02:23:26.837;37;63;3716;124;98;2670;-2701;0;0;0;0;0;0;0;0;0;0;0
40717;2017-10-02 02:23:30.800;37;63;3716;-125;98;2670;-2632;0;0;0;0;0;0;0;0;0;0;0
40718;2017-10-02 02:23:35.710;37;63;3716;-128;98;2670;-2654;0;0;0;0;0;0;0;0;0;0;0
40719;2017-10-02 02:23:40.730;37;63;3716;-126;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40720;2017-10-02 02:23:45.217;37;63;3716;127;98;2670;-2653;0;0;0;0;0;0;0;0;0;0;0
40721;2017-10-02 02:23:49.887;37;63;3716;127;98;2670;-2702;0;0;0;0;0;0;0;0;0;0;0
40722;2017-10-02 02:23:53.823;37;63;3716;-126;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40723;2017-10-02 02:23:57.827;37;63;3716;127;98;2671;-2655;0;0;0;0;0;0;0;0;0;0;0
40724;2017-10-02 02:24:01.907;37;63;3716;-126;98;2670;-2654;0;0;0;0;0;0;0;0;0;0;0
40725;2017-10-02 02:24:05.830;37;63;3716;127;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40726;2017-10-02 02:24:09.833;37;63;3716;-128;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40727;2017-10-02 02:24:13.850;37;63;3716;-126;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40728;2017-10-02 02:24:18.080;37;63;3716;-128;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40729;2017-10-02 02:24:22.767;37;63;3716;-126;98;2670;-2654;0;0;0;0;0;0;0;0;0;0;0
40730;2017-10-02 02:24:26.767;37;63;3716;-128;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40731;2017-10-02 02:24:30.857;37;63;3716;126;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40732;2017-10-02 02:24:34.780;37;63;3716;-126;98;2670;-2652;0;0;0;0;0;0;0;0;0;0;0
40733;2017-10-02 02:24:38.877;37;63;3716;-128;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40734;2017-10-02 02:24:42.777;37;63;3716;-126;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40735;2017-10-02 02:24:46.800;37;63;3716;-128;98;2670;-2751;0;0;0;0;0;0;0;0;0;0;0
40736;2017-10-02 02:24:50.863;37;63;3716;125;98;2670;-2655;0;0;0;0;0;0;0;0;0;0;0
40737;2017-10-02 02:24:55.930;37;63;3716;-125;98;2670;-2602;0;0;0;0;0;0;0;0;0;0;0
40738;2017-10-02 02:24:59.940;37;63;3716;-128;98;2670;-2670;0;0;0;0;0;0;0;0;0;0;0
40739;2017-10-02 02:25:03.780;37;63;3716;-126;98;2670;-2614;0;0;0;0;0;0;0;0;0;0;0
40740;2017-10-02 02:25:07.900;37;63;3716;-126;98;2670;-2597;0;0;0;0;0;0;0;0;0;0;0
40741;2017-10-02 02:25:11.920;37;63;3716;-127;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40742;2017-10-02 02:25:15.927;37;63;3716;-127;98;2670;-2657;0;0;0;0;0;0;0;0;0;0;0
40743;2017-10-02 02:25:19.910;37;63;3716;-125;98;2670;-2598;0;0;0;0;0;0;0;0;0;0;0
40744;2017-10-02 02:25:23.913;37;63;3716;-128;98;2670;-2656;0;0;0;0;0;0;0;0;0;0;0
40745;2017-10-02 02:25:27.923;37;63;3716;-125;98;2670;-2598;0;0;0;0;0;0;0;0;0;0;0
40746;2017-10-02 02:25:31.937;37;63;3716;-128;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40747;2017-10-02 02:25:35.920;37;63;3716;-128;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40748;2017-10-02 02:25:39.933;37;63;3716;-124;98;2670;-2600;0;0;0;0;0;0;0;0;0;0;0
40749;2017-10-02 02:25:43.930;37;63;3716;-128;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40750;2017-10-02 02:25:47.980;37;63;3716;-126;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40751;2017-10-02 02:25:52.833;37;63;3716;-128;98;2670;-2652;0;0;0;0;0;0;0;0;0;0;0
40752;2017-10-02 02:25:56.977;37;63;3716;127;98;2670;-2701;0;0;0;0;0;0;0;0;0;0;0
40753;2017-10-02 02:26:01.057;37;63;3716;-126;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40754;2017-10-02 02:26:05.973;37;63;3716;-128;98;2670;-2659;0;0;0;0;0;0;0;0;0;0;0
40755;2017-10-02 02:26:10.083;37;63;3716;-126;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40756;2017-10-02 02:26:13.957;37;63;3716;-125;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40757;2017-10-02 02:26:17.967;37;63;3716;-128;98;2670;-2655;0;0;0;0;0;0;0;0;0;0;0
40758;2017-10-02 02:26:22.067;37;63;3716;-125;98;2670;-2602;0;0;0;0;0;0;0;0;0;0;0
40759;2017-10-02 02:26:26.013;37;63;3716;127;98;2670;-2640;0;0;0;0;0;0;0;0;0;0;0
40760;2017-10-02 02:26:29.877;37;63;3716;-125;98;2670;-2650;0;0;0;0;0;0;0;0;0;0;0
40761;2017-10-02 02:26:33.997;37;63;3716;-125;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40762;2017-10-02 02:26:38.133;37;63;3716;126;98;2670;-2654;0;0;0;0;0;0;0;0;0;0;0
40763;2017-10-02 02:26:42.007;37;63;3716;-124;98;2670;-2650;0;0;0;0;0;0;0;0;0;0;0
40764;2017-10-02 02:26:45.903;37;63;3716;124;98;2670;-2609;0;0;0;0;0;0;0;0;0;0;0
40765;2017-10-02 02:26:49.893;37;63;3716;-126;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40766;2017-10-02 02:27:09.023;37;63;3716;125;98;2670;-41156;0;0;0;0;0;0;0;0;0;0;0
40767;2017-10-02 02:27:13.343;37;63;3716;-125;98;2670;-2699;0;0;0;0;0;0;0;0;0;0;0
40768;2017-10-02 02:27:17.933;37;63;3716;-128;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40769;2017-10-02 02:27:22.037;37;63;3716;-127;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40770;2017-10-02 02:27:26.033;37;63;3716;-127;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40771;2017-10-02 02:27:30.030;37;63;3716;126;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40772;2017-10-02 02:27:34.080;37;63;3716;-126;98;2670;-2675;0;0;0;0;0;0;0;0;0;0;0
40773;2017-10-02 02:27:38.110;37;63;3716;-128;98;2670;-2680;0;0;0;0;0;0;0;0;0;0;0
40774;2017-10-02 02:27:42.083;37;63;3716;-128;98;2670;-2701;0;0;0;0;0;0;0;0;0;0;0
40775;2017-10-02 02:27:46.070;37;63;3716;-125;98;2670;-2600;0;0;0;0;0;0;0;0;0;0;0
40776;2017-10-02 02:27:50.100;37;63;3716;-128;98;2670;-2650;0;0;0;0;0;0;0;0;0;0;0
40777;2017-10-02 02:27:54.070;37;63;3716;-128;98;2670;-2656;0;0;0;0;0;0;0;0;0;0;0
40778;2017-10-02 02:27:58.067;37;63;3716;126;98;2670;-2627;0;0;0;0;0;0;0;0;0;0;0
40779;2017-10-02 02:28:02.107;37;63;3716;127;98;2670;-2700;0;0;0;0;0;0;0;0;0;0;0
40780;2017-10-02 02:28:06.100;37;63;3716;-126;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40781;2017-10-02 02:28:10.100;37;63;3716;-128;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40782;2017-10-02 02:28:14.077;37;63;3716;-128;98;2670;-2701;0;0;0;0;0;0;0;0;0;0;0
40783;2017-10-02 02:28:18.083;37;63;3716;127;98;2670;-2701;0;0;0;0;0;0;0;0;0;0;0
40784;2017-10-02 02:28:22.323;37;63;3716;127;98;2670;-2643;0;0;0;0;0;0;0;0;0;0;0
40785;2017-10-02 02:28:26.133;37;63;3716;126;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40786;2017-10-02 02:28:30.103;37;63;3716;-125;98;2670;-2597;0;0;0;0;0;0;0;0;0;0;0
40787;2017-10-02 02:28:34.113;37;63;3716;127;98;2670;-2702;0;0;0;0;0;0;0;0;0;0;0
40788;2017-10-02 02:28:38.117;37;63;3716;-128;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40789;2017-10-02 02:28:42.167;37;63;3716;-124;98;2670;-2602;0;0;0;0;0;0;0;0;0;0;0
40790;2017-10-02 02:28:46.113;37;63;3716;127;98;2670;-2654;0;0;0;0;0;0;0;0;0;0;0
40791;2017-10-02 02:28:50.133;37;63;3716;-126;98;2670;-2610;0;0;0;0;0;0;0;0;0;0;0
40792;2017-10-02 02:28:54.230;37;63;3716;-128;98;2670;-2699;0;0;0;0;0;0;0;0;0;0;0
40793;2017-10-02 02:28:58.150;37;63;3716;-127;98;2670;-2657;0;0;0;0;0;0;0;0;0;0;0
40794;2017-10-02 02:29:02.203;37;63;3716;-124;98;2670;-2597;0;0;0;0;0;0;0;0;0;0;0
40795;2017-10-02 02:29:06.160;37;63;3716;-125;98;2670;-2596;0;0;0;0;0;0;0;0;0;0;0
40796;2017-10-02 02:29:10.163;37;63;3716;-126;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40797;2017-10-02 02:29:14.200;37;63;3716;-125;98;2670;-2606;0;0;0;0;0;0;0;0;0;0;0
40798;2017-10-02 02:29:18.250;37;63;3716;-128;98;2670;-2655;0;0;0;0;0;0;0;0;0;0;0
40799;2017-10-02 02:29:22.180;37;63;3716;-126;98;2670;-2603;0;0;0;0;0;0;0;0;0;0;0
40800;2017-10-02 02:29:26.167;37;63;3716;-125;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40801;2017-10-02 02:29:31.307;37;63;3716;-125;98;2670;-2632;0;0;0;0;0;0;0;0;0;0;0
40802;2017-10-02 02:29:35.063;37;63;3716;-126;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40803;2017-10-02 02:29:39.177;37;63;3716;-128;98;2670;-2700;0;0;0;0;0;0;0;0;0;0;0
40804;2017-10-02 02:29:43.187;37;63;3716;-126;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40805;2017-10-02 02:29:47.197;37;63;3716;-126;98;2670;-2605;0;0;0;0;0;0;0;0;0;0;0
40806;2017-10-02 02:29:51.163;37;63;3716;-124;98;2670;-2688;0;0;0;0;0;0;0;0;0;0;0
40807;2017-10-02 02:29:55.070;37;63;3716;-127;98;2670;-2650;0;0;0;0;0;0;0;0;0;0;0
40808;2017-10-02 02:29:59.080;37;63;3716;-126;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40809;2017-10-02 02:30:03.243;37;63;3716;-126;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40810;2017-10-02 02:30:07.177;37;63;3716;-128;98;2670;-2603;0;0;0;0;0;0;0;0;0;0;0
40811;2017-10-02 02:30:11.090;37;63;3716;-128;98;2670;-2702;0;0;0;0;0;0;0;0;0;0;0
40812;2017-10-02 02:30:15.187;37;63;3716;-126;98;2670;-2637;0;0;0;0;0;0;0;0;0;0;0
40813;2017-10-02 02:30:19.207;37;63;3716;127;98;2670;-2687;0;0;0;0;0;0;0;0;0;0;0
40814;2017-10-02 02:30:23.230;37;63;3716;-128;98;2670;-2698;0;0;0;0;0;0;0;0;0;0;0
40815;2017-10-02 02:30:27.123;37;63;3716;-126;98;2670;-2597;0;0;0;0;0;0;0;0;0;0;0
40816;2017-10-02 02:30:31.237;37;63;3716;-127;98;2670;-2654;0;0;0;0;0;0;0;0;0;0;0
40817;2017-10-02 02:30:35.227;37;63;3716;-128;98;2670;-2659;0;0;0;0;0;0;0;0;0;0;0
40818;2017-10-02 02:30:39.283;37;63;3716;127;98;2670;-2643;0;0;0;0;0;0;0;0;0;0;0
40819;2017-10-02 02:30:43.233;37;63;3716;-127;98;2670;-2697;0;0;0;0;0;0;0;0;0;0;0
40820;2017-10-02 02:30:47.220;37;63;3716;-125;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40821;2017-10-02 02:30:51.220;37;63;3716;127;98;2670;-2702;0;0;0;0;0;0;0;0;0;0;0
40822;2017-10-02 02:30:55.263;37;63;3716;-128;98;2670;-2701;0;0;0;0;0;0;0;0;0;0;0
40823;2017-10-02 02:30:59.303;37;63;3716;-125;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40824;2017-10-02 02:31:03.293;37;63;3716;-127;98;2670;-2684;0;0;0;0;0;0;0;0;0;0;0
40825;2017-10-02 02:31:07.247;37;63;3716;-124;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40826;2017-10-02 02:31:11.293;37;63;3716;124;98;2670;-2652;0;0;0;0;0;0;0;0;0;0;0
40827;2017-10-02 02:31:16.263;37;63;3716;-127;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40828;2017-10-02 02:31:20.180;37;63;3716;127;98;2670;-2635;0;0;0;0;0;0;0;0;0;0;0
40829;2017-10-02 02:31:24.283;37;63;3716;127;98;2670;-2686;0;0;0;0;0;0;0;0;0;0;0
40830;2017-10-02 02:31:28.327;37;63;3716;-126;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40831;2017-10-02 02:31:32.363;37;63;3716;-126;98;2670;-2596;0;0;0;0;0;0;0;0;0;0;0
40832;2017-10-02 02:31:36.203;37;63;3716;126;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40833;2017-10-02 02:31:40.207;37;63;3716;-127;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40834;2017-10-02 02:31:44.210;37;63;3716;127;98;2670;-2629;0;0;0;0;0;0;0;0;0;0;0
40835;2017-10-02 02:31:48.340;37;63;3716;-127;98;2670;-2701;0;0;0;0;0;0;0;0;0;0;0
40836;2017-10-02 02:31:52.217;37;63;3716;-125;98;2670;-2603;0;0;0;0;0;0;0;0;0;0;0
40837;2017-10-02 02:31:56.320;37;63;3716;126;98;2670;-2700;0;0;0;0;0;0;0;0;0;0;0
40838;2017-10-02 02:32:00.333;37;63;3716;127;98;2670;-2654;0;0;0;0;0;0;0;0;0;0;0
40839;2017-10-02 02:32:04.327;37;63;3716;-124;98;2670;-2652;0;0;0;0;0;0;0;0;0;0;0
40840;2017-10-02 02:32:08.373;37;63;3716;127;98;2670;-2686;0;0;0;0;0;0;0;0;0;0;0
40841;2017-10-02 02:32:12.390;37;63;3716;-126;98;2670;-2608;0;0;0;0;0;0;0;0;0;0;0
40842;2017-10-02 02:32:16.360;37;63;3716;125;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40843;2017-10-02 02:32:20.363;37;63;3716;-128;98;2670;-2653;0;0;0;0;0;0;0;0;0;0;0
40844;2017-10-02 02:32:24.643;37;63;3716;-126;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40845;2017-10-02 02:32:29.273;37;63;3716;-128;98;2670;-2653;0;0;0;0;0;0;0;0;0;0;0
40846;2017-10-02 02:32:33.267;37;63;3716;-125;98;2670;-2653;0;0;0;0;0;0;0;0;0;0;0
40847;2017-10-02 02:32:37.420;37;63;3716;-128;98;2670;-2650;0;0;0;0;0;0;0;0;0;0;0
40848;2017-10-02 02:32:41.413;37;63;3716;-127;98;2670;-2701;0;0;0;0;0;0;0;0;0;0;0
40849;2017-10-02 02:32:45.377;37;63;3716;-125;98;2670;-2652;0;0;0;0;0;0;0;0;0;0;0
40850;2017-10-02 02:32:49.393;37;63;3716;124;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40851;2017-10-02 02:32:53.407;37;63;3716;-126;98;2670;-2610;0;0;0;0;0;0;0;0;0;0;0
40852;2017-10-02 02:32:57.400;37;63;3716;-126;98;2670;-2650;0;0;0;0;0;0;0;0;0;0;0
40853;2017-10-02 02:33:01.433;37;63;3716;-128;98;2670;-2702;0;0;0;0;0;0;0;0;0;0;0
40854;2017-10-02 02:33:05.460;37;63;3716;-127;98;2670;-2602;0;0;0;0;0;0;0;0;0;0;0
40855;2017-10-02 02:33:09.443;37;63;3716;-125;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40856;2017-10-02 02:33:13.433;37;63;3716;-126;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40857;2017-10-02 02:33:17.410;37;63;3716;-126;98;2670;-2650;0;0;0;0;0;0;0;0;0;0;0
40858;2017-10-02 02:33:21.450;37;63;3716;127;98;2670;-2700;0;0;0;0;0;0;0;0;0;0;0
40859;2017-10-02 02:33:25.460;37;63;3716;-125;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40860;2017-10-02 02:33:29.420;37;63;3716;-127;98;2670;-2601;0;0;0;0;0;0;0;0;0;0;0
40861;2017-10-02 02:33:33.627;37;63;3716;124;98;2670;-2708;0;0;0;0;0;0;0;0;0;0;0
40862;2017-10-02 02:33:37.437;37;63;3716;-125;98;2670;-2635;0;0;0;0;0;0;0;0;0;0;0
40863;2017-10-02 02:33:41.460;37;63;3716;-128;98;2670;-2647;0;0;0;0;0;0;0;0;0;0;0
40864;2017-10-02 02:33:45.430;37;63;3716;-128;98;2670;-2654;0;0;0;0;0;0;0;0;0;0;0
40865;2017-10-02 02:33:49.453;37;63;3716;-124;98;2670;-2592;0;0;0;0;0;0;0;0;0;0;0
40866;2017-10-02 02:33:53.500;37;63;3716;127;98;2670;-2650;0;0;0;0;0;0;0;0;0;0;0
40867;2017-10-02 02:33:57.473;37;63;3716;-127;98;2670;-2653;0;0;0;0;0;0;0;0;0;0;0
40868;2017-10-02 02:34:01.517;37;63;3716;-128;98;2670;-2625;0;0;0;0;0;0;0;0;0;0;0
40869;2017-10-02 02:34:05.463;37;63;3716;127;98;2670;-2698;0;0;0;0;0;0;0;0;0;0;0
40870;2017-10-02 02:34:09.610;37;63;3716;-124;98;2670;-2603;0;0;0;0;0;0;0;0;0;0;0
40871;2017-10-02 02:34:13.497;37;63;3716;-126;98;2670;-2648;0;0;0;0;0;0;0;0;0;0;0
40872;2017-10-02 02:34:17.533;37;63;3716;-127;98;2670;-2702;0;0;0;0;0;0;0;0;0;0;0
40873;2017-10-02 02:34:21.480;37;63;3716;-125;98;2670;-2603;0;0;0;0;0;0;0;0;0;0;0
40874;2017-10-02 02:34:25.480;37;63;3716;-127;98;2670;-2643;0;0;0;0;0;0;0;0;0;0;0
40875;2017-10-02 02:34:29.493;37;63;3716;-125;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40876;2017-10-02 02:34:33.493;37;63;3716;-127;98;2670;-2652;0;0;0;0;0;0;0;0;0;0;0
40877;2017-10-02 02:34:37.540;37;63;3716;127;98;2670;-2654;0;0;0;0;0;0;0;0;0;0;0
40878;2017-10-02 02:34:41.630;37;63;3716;127;98;2670;-2699;0;0;0;0;0;0;0;0;0;0;0
40879;2017-10-02 02:34:46.423;37;63;3716;-128;98;2670;-2640;0;0;0;0;0;0;0;0;0;0;0
40880;2017-10-02 02:34:50.553;37;63;3716;-128;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40881;2017-10-02 02:34:54.413;37;63;3716;-127;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40882;2017-10-02 02:34:58.530;37;63;3716;-128;98;2670;-2654;0;0;0;0;0;0;0;0;0;0;0
40883;2017-10-02 02:35:02.570;37;63;3716;127;98;2670;-2699;0;0;0;0;0;0;0;0;0;0;0
40884;2017-10-02 02:35:06.430;37;63;3716;-127;98;2670;-2615;0;0;0;0;0;0;0;0;0;0;0
40885;2017-10-02 02:35:10.597;37;63;3716;-128;98;2670;-2702;0;0;0;0;0;0;0;0;0;0;0
40886;2017-10-02 02:35:14.543;37;63;3716;-125;98;2670;-2603;0;0;0;0;0;0;0;0;0;0;0
40887;2017-10-02 02:35:18.807;37;63;3716;127;98;2670;-2655;0;0;0;0;0;0;0;0;0;0;0
40888;2017-10-02 02:35:22.600;37;63;3716;126;98;2670;-2756;0;0;0;0;0;0;0;0;0;0;0
40889;2017-10-02 02:35:26.453;37;63;3716;-126;98;2669;-2648;0;0;0;0;0;0;0;0;0;0;0
40890;2017-10-02 02:35:30.477;37;63;3716;127;98;2670;-2670;0;0;0;0;0;0;0;0;0;0;0
40891;2017-10-02 02:35:34.600;37;63;3716;-125;98;2670;-2655;0;0;0;0;0;0;0;0;0;0;0
40892;2017-10-02 02:35:38.490;37;63;3716;126;98;2670;-2647;0;0;0;0;0;0;0;0;0;0;0
40893;2017-10-02 02:35:42.477;37;63;3716;-127;98;2670;-2700;0;0;0;0;0;0;0;0;0;0;0
40894;2017-10-02 02:35:46.483;37;63;3716;-125;98;2670;-2602;0;0;0;0;0;0;0;0;0;0;0
40895;2017-10-02 02:35:50.743;37;63;3716;-125;98;2670;-2650;0;0;0;0;0;0;0;0;0;0;0
40896;2017-10-02 02:35:54.620;37;63;3716;-125;98;2669;-2662;0;0;0;0;0;0;0;0;0;0;0
40897;2017-10-02 02:35:58.627;37;63;3716;127;98;2670;-2648;0;0;0;0;0;0;0;0;0;0;0
40898;2017-10-02 02:36:02.597;37;63;3716;-127;98;2670;-2702;0;0;0;0;0;0;0;0;0;0;0
40899;2017-10-02 02:36:06.600;37;63;3716;-125;98;2669;-2602;0;0;0;0;0;0;0;0;0;0;0
40900;2017-10-02 02:36:10.617;37;63;3716;-125;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40901;2017-10-02 02:36:14.643;37;63;3716;125;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40902;2017-10-02 02:36:18.667;37;63;3716;-127;98;2670;-2653;0;0;0;0;0;0;0;0;0;0;0
40903;2017-10-02 02:36:22.760;37;63;3716;-128;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40904;2017-10-02 02:36:26.853;37;63;3716;-128;98;2670;-2653;0;0;0;0;0;0;0;0;0;0;0
40905;2017-10-02 02:36:30.650;37;63;3716;-127;98;2670;-2650;0;0;0;0;0;0;0;0;0;0;0
40906;2017-10-02 02:36:34.683;37;63;3716;-128;98;2670;-2702;0;0;0;0;0;0;0;0;0;0;0
40907;2017-10-02 02:36:38.677;37;63;3716;-128;98;2670;-2700;0;0;0;0;0;0;0;0;0;0;0
40908;2017-10-02 02:36:42.647;37;63;3716;-125;98;2670;-2628;0;0;0;0;0;0;0;0;0;0;0
40909;2017-10-02 02:36:46.560;37;63;3716;127;98;2669;-2700;0;0;0;0;0;0;0;0;0;0;0
40910;2017-10-02 02:36:50.660;37;63;3716;-125;98;2670;-2600;0;0;0;0;0;0;0;0;0;0;0
40911;2017-10-02 02:36:54.667;37;63;3716;-125;98;2670;-2697;0;0;0;0;0;0;0;0;0;0;0
40912;2017-10-02 02:36:58.800;37;63;3716;127;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40913;2017-10-02 02:37:03.573;37;63;3716;-128;98;2670;-2602;0;0;0;0;0;0;0;0;0;0;0
40914;2017-10-02 02:37:07.697;37;63;3716;-128;98;2670;-2655;0;0;0;0;0;0;0;0;0;0;0
40915;2017-10-02 02:37:11.750;37;63;3716;-124;98;2670;-2602;0;0;0;0;0;0;0;0;0;0;0
40916;2017-10-02 02:37:15.690;37;63;3716;-126;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40917;2017-10-02 02:37:19.713;37;63;3716;-128;98;2670;-2704;0;0;0;0;0;0;0;0;0;0;0
40918;2017-10-02 02:37:23.823;37;63;3716;-128;98;2670;-2604;0;0;0;0;0;0;0;0;0;0;0
40919;2017-10-02 02:37:27.730;37;63;3716;-128;98;2670;-2700;0;0;0;0;0;0;0;0;0;0;0
40920;2017-10-02 02:37:31.770;37;63;3716;-125;98;2670;-2646;0;0;0;0;0;0;0;0;0;0;0
40921;2017-10-02 02:37:35.817;37;63;3716;-126;98;2670;-2603;0;0;0;0;0;0;0;0;0;0;0
40922;2017-10-02 02:37:39.747;37;63;3716;-128;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40923;2017-10-02 02:37:43.730;37;63;3716;-125;98;2670;-2698;0;0;0;0;0;0;0;0;0;0;0
40924;2017-10-02 02:37:47.760;37;63;3716;-127;98;2670;-2679;0;0;0;0;0;0;0;0;0;0;0
40925;2017-10-02 02:37:51.740;37;63;3716;127;98;2670;-2657;0;0;0;0;0;0;0;0;0;0;0
40926;2017-10-02 02:37:55.657;37;63;3716;-124;98;2670;-2602;0;0;0;0;0;0;0;0;0;0;0
40927;2017-10-02 02:37:59.740;37;63;3716;-127;98;2670;-2653;0;0;0;0;0;0;0;0;0;0;0
40928;2017-10-02 02:38:03.803;37;63;3716;127;98;2670;-2703;0;0;0;0;0;0;0;0;0;0;0
40929;2017-10-02 02:38:08.000;37;63;3716;-126;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40930;2017-10-02 02:38:12.653;37;63;3716;-127;98;2670;-2654;0;0;0;0;0;0;0;0;0;0;0
40931;2017-10-02 02:38:17.677;37;63;3716;-128;98;2670;-2649;0;0;0;0;0;0;0;0;0;0;0
40932;2017-10-02 02:38:21.830;37;63;3716;127;98;2670;-2623;0;0;0;0;0;0;0;0;0;0;0
40933;2017-10-02 02:38:25.827;37;63;3716;-125;98;2670;-2622;0;0;0;0;0;0;0;0;0;0;0
40934;2017-10-02 02:38:29.770;37;63;3716;-125;98;2670;-2597;0;0;0;0;0;0;0;0;0;0;0
40935;2017-10-02 02:38:33.780;37;63;3716;126;98;2670;-2653;0;0;0;0;0;0;0;0;0;0;0
40936;2017-10-02 02:38:37.820;37;63;3716;-126;98;2669;-2651;0;0;0;0;0;0;0;0;0;0;0
40937;2017-10-02 02:38:41.987;37;63;3716;-126;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40938;2017-10-02 02:38:46.860;37;63;3716;-126;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
40939;2017-10-02 02:38:50.880;37;63;3716;-127;98;2670;-2603;0;0;0;0;0;0;0;0;0;0;0
40940;2017-10-02 02:38:54.700;37;63;3716;127;98;2670;-2657;0;0;0;0;0;0;0;0;0;0;0
40941;2017-10-02 02:38:58.797;37;63;3716;-127;98;2670;-2702;0;0;0;0;0;0;0;0;0;0;0
40942;2017-10-02 02:39:02.800;37;63;3716;127;98;2670;-2652;0;0;0;0;0;0;0;0;0;0;0
40943;2017-10-02 02:39:06.833;37;63;3716;-127;98;2669;-2689;0;0;0;0;0;0;0;0;0;0;0
40944;2017-10-02 02:39:10.800;37;63;3716;-127;98;2670;-2651;0;0;0;0;0;0;0;0;0;0;0
