BOTS;Operaciones;fecha;Mes;dia_semana;hora
1;1;03/08/2018;8;5;23
2;2;04/08/2018;8;6;0
4;5;04/08/2018;8;6;1
5;19;04/08/2018;8;6;2
3;9;04/08/2018;8;6;3
3;3;04/08/2018;8;6;4
1;1;04/08/2018;8;6;5
5;6;04/08/2018;8;6;6
1;1;04/08/2018;8;6;7
1;1;05/08/2018;8;7;22
1;2;05/08/2018;8;7;23
3;3;06/08/2018;8;1;0
1;2;06/08/2018;8;1;1
6;17;06/08/2018;8;1;2
5;9;06/08/2018;8;1;3
3;6;06/08/2018;8;1;4
5;12;06/08/2018;8;1;5
7;11;06/08/2018;8;1;6
8;24;06/08/2018;8;1;7
8;27;06/08/2018;8;1;8
10;35;06/08/2018;8;1;9
10;45;06/08/2018;8;1;10
10;37;06/08/2018;8;1;11
9;52;06/08/2018;8;1;12
9;52;06/08/2018;8;1;13
8;34;06/08/2018;8;1;14
7;17;06/08/2018;8;1;15
8;23;06/08/2018;8;1;16
10;37;06/08/2018;8;1;17
9;33;06/08/2018;8;1;18
10;28;06/08/2018;8;1;19
10;29;06/08/2018;8;1;20
8;26;06/08/2018;8;1;21
10;28;06/08/2018;8;1;22
7;16;06/08/2018;8;1;23
9;22;07/08/2018;8;2;0
9;19;07/08/2018;8;2;1
4;8;07/08/2018;8;2;2
6;34;07/08/2018;8;2;3
9;27;07/08/2018;8;2;4
8;13;07/08/2018;8;2;5
10;31;07/08/2018;8;2;6
10;48;07/08/2018;8;2;7
10;45;07/08/2018;8;2;8
10;52;07/08/2018;8;2;9
10;45;07/08/2018;8;2;10
9;42;07/08/2018;8;2;11
9;45;07/08/2018;8;2;12
10;49;07/08/2018;8;2;13
9;36;07/08/2018;8;2;14
8;39;07/08/2018;8;2;15
9;29;07/08/2018;8;2;16
11;47;07/08/2018;8;2;17
11;38;07/08/2018;8;2;18
8;20;07/08/2018;8;2;19
7;17;07/08/2018;8;2;20
6;9;07/08/2018;8;2;21
3;5;07/08/2018;8;2;22
10;26;07/08/2018;8;2;23
7;15;08/08/2018;8;3;0
8;17;08/08/2018;8;3;1
6;23;08/08/2018;8;3;2
8;19;08/08/2018;8;3;3
9;15;08/08/2018;8;3;4
6;6;08/08/2018;8;3;5
9;29;08/08/2018;8;3;6
10;34;08/08/2018;8;3;7
11;46;08/08/2018;8;3;8
12;72;08/08/2018;8;3;9
10;53;08/08/2018;8;3;10
12;42;08/08/2018;8;3;11
11;42;08/08/2018;8;3;12
6;21;08/08/2018;8;3;13
5;8;08/08/2018;8;3;14
11;27;08/08/2018;8;3;15
7;22;08/08/2018;8;3;16
10;32;08/08/2018;8;3;17
7;19;08/08/2018;8;3;18
7;29;08/08/2018;8;3;19
10;33;08/08/2018;8;3;20
9;33;08/08/2018;8;3;21
6;19;08/08/2018;8;3;22
7;25;08/08/2018;8;3;23
2;2;09/08/2018;8;4;0
1;1;09/08/2018;8;4;2
9;24;09/08/2018;8;4;3
8;32;09/08/2018;8;4;4
9;25;09/08/2018;8;4;5
9;28;09/08/2018;8;4;6
9;33;09/08/2018;8;4;7
11;34;09/08/2018;8;4;8
11;49;09/08/2018;8;4;9
10;34;09/08/2018;8;4;10
9;27;09/08/2018;8;4;11
11;23;09/08/2018;8;4;12
4;6;09/08/2018;8;4;13
9;26;09/08/2018;8;4;14
11;52;09/08/2018;8;4;15
9;32;09/08/2018;8;4;16
11;58;09/08/2018;8;4;17
11;46;09/08/2018;8;4;18
11;43;09/08/2018;8;4;19
9;26;09/08/2018;8;4;20
10;40;09/08/2018;8;4;21
8;21;09/08/2018;8;4;22
7;15;09/08/2018;8;4;23
7;9;10/08/2018;8;5;0
9;26;10/08/2018;8;5;1
5;10;10/08/2018;8;5;2
8;22;10/08/2018;8;5;3
9;23;10/08/2018;8;5;4
8;20;10/08/2018;8;5;5
10;35;10/08/2018;8;5;6
12;48;10/08/2018;8;5;7
9;26;10/08/2018;8;5;8
9;43;10/08/2018;8;5;9
10;30;10/08/2018;8;5;10
11;44;10/08/2018;8;5;11
7;23;10/08/2018;8;5;12
10;36;10/08/2018;8;5;13
9;28;10/08/2018;8;5;14
7;39;10/08/2018;8;5;15
7;21;10/08/2018;8;5;16
4;9;10/08/2018;8;5;17
1;1;10/08/2018;8;5;18
3;5;10/08/2018;8;5;19
5;11;10/08/2018;8;5;20
4;4;10/08/2018;8;5;21
2;3;10/08/2018;8;5;22
4;12;10/08/2018;8;5;23
5;14;11/08/2018;8;6;0
1;1;12/08/2018;8;7;23
2;4;13/08/2018;8;1;0
4;15;13/08/2018;8;1;1
6;9;13/08/2018;8;1;2
7;21;13/08/2018;8;1;3
1;1;13/08/2018;8;1;4
1;1;13/08/2018;8;1;5
7;13;13/08/2018;8;1;6
9;34;13/08/2018;8;1;7
6;19;13/08/2018;8;1;8
10;32;13/08/2018;8;1;9
10;26;13/08/2018;8;1;10
10;50;13/08/2018;8;1;11
11;42;13/08/2018;8;1;12
10;58;13/08/2018;8;1;13
9;32;13/08/2018;8;1;14
11;50;13/08/2018;8;1;15
12;55;13/08/2018;8;1;16
10;51;13/08/2018;8;1;17
9;26;13/08/2018;8;1;18
10;43;13/08/2018;8;1;19
9;32;13/08/2018;8;1;20
11;43;13/08/2018;8;1;21
8;23;13/08/2018;8;1;22
6;13;13/08/2018;8;1;23
7;12;14/08/2018;8;2;0
5;12;14/08/2018;8;2;1
3;3;14/08/2018;8;2;2
5;8;14/08/2018;8;2;3
6;13;14/08/2018;8;2;4
8;20;14/08/2018;8;2;5
9;25;14/08/2018;8;2;6
11;53;14/08/2018;8;2;7
9;47;14/08/2018;8;2;8
11;69;14/08/2018;8;2;9
9;50;14/08/2018;8;2;10
10;37;14/08/2018;8;2;11
9;21;14/08/2018;8;2;12
7;24;14/08/2018;8;2;13
6;17;14/08/2018;8;2;14
10;25;14/08/2018;8;2;15
8;30;14/08/2018;8;2;16
11;48;14/08/2018;8;2;17
10;46;14/08/2018;8;2;18
6;22;14/08/2018;8;2;19
7;19;14/08/2018;8;2;20
3;4;14/08/2018;8;2;21
2;2;14/08/2018;8;2;22
2;2;14/08/2018;8;2;23
5;12;15/08/2018;8;3;23
5;6;16/08/2018;8;4;0
6;22;16/08/2018;8;4;1
3;4;16/08/2018;8;4;2
2;2;16/08/2018;8;4;3
11;28;16/08/2018;8;4;6
9;43;16/08/2018;8;4;7
10;32;16/08/2018;8;4;8
11;48;16/08/2018;8;4;9
11;40;16/08/2018;8;4;10
9;38;16/08/2018;8;4;11
10;31;16/08/2018;8;4;12
11;52;16/08/2018;8;4;13
7;14;16/08/2018;8;4;14
10;45;16/08/2018;8;4;15
8;26;16/08/2018;8;4;16
10;41;16/08/2018;8;4;17
9;31;16/08/2018;8;4;18
11;40;16/08/2018;8;4;19
10;37;16/08/2018;8;4;20
8;14;16/08/2018;8;4;21
7;19;16/08/2018;8;4;22
4;4;16/08/2018;8;4;23
1;2;17/08/2018;8;5;0
4;10;17/08/2018;8;5;1
6;19;17/08/2018;8;5;2
7;14;17/08/2018;8;5;3
8;25;17/08/2018;8;5;4
6;10;17/08/2018;8;5;5
9;42;17/08/2018;8;5;6
11;48;17/08/2018;8;5;7
12;38;17/08/2018;8;5;8
11;48;17/08/2018;8;5;9
12;24;17/08/2018;8;5;10
9;25;17/08/2018;8;5;11
6;12;17/08/2018;8;5;12
10;17;17/08/2018;8;5;13
7;21;17/08/2018;8;5;14
9;31;17/08/2018;8;5;15
7;29;17/08/2018;8;5;16
8;37;17/08/2018;8;5;17
3;6;17/08/2018;8;5;18
1;1;17/08/2018;8;5;19
3;4;17/08/2018;8;5;21
4;5;17/08/2018;8;5;22
3;4;18/08/2018;8;6;0
3;3;18/08/2018;8;6;1
1;1;18/08/2018;8;6;2
1;1;19/08/2018;8;7;22
1;1;19/08/2018;8;7;23
3;14;20/08/2018;8;1;1
2;3;20/08/2018;8;1;2
2;7;20/08/2018;8;1;3
2;10;20/08/2018;8;1;4
2;3;20/08/2018;8;1;6
10;22;20/08/2018;8;1;7
10;33;20/08/2018;8;1;8
8;24;20/08/2018;8;1;9
8;35;20/08/2018;8;1;10
11;48;20/08/2018;8;1;11
9;45;20/08/2018;8;1;12
8;37;20/08/2018;8;1;13
9;36;20/08/2018;8;1;14
8;19;20/08/2018;8;1;15
8;11;20/08/2018;8;1;16
10;34;20/08/2018;8;1;17
10;43;20/08/2018;8;1;18
9;30;20/08/2018;8;1;19
8;30;20/08/2018;8;1;20
10;50;20/08/2018;8;1;21
4;6;20/08/2018;8;1;22
5;13;20/08/2018;8;1;23
3;4;21/08/2018;8;2;0
7;13;21/08/2018;8;2;1
6;12;21/08/2018;8;2;2
6;15;21/08/2018;8;2;3
6;9;21/08/2018;8;2;4
8;20;21/08/2018;8;2;5
10;23;21/08/2018;8;2;6
9;64;21/08/2018;8;2;7
9;43;21/08/2018;8;2;8
10;41;21/08/2018;8;2;9
10;58;21/08/2018;8;2;10
11;38;21/08/2018;8;2;11
12;53;21/08/2018;8;2;12
10;20;21/08/2018;8;2;13
10;34;21/08/2018;8;2;14
8;26;21/08/2018;8;2;15
9;23;21/08/2018;8;2;16
7;21;21/08/2018;8;2;17
6;13;21/08/2018;8;2;18
10;32;21/08/2018;8;2;19
4;10;21/08/2018;8;2;20
3;4;21/08/2018;8;2;21
8;18;21/08/2018;8;2;22
8;27;21/08/2018;8;2;23
4;6;22/08/2018;8;3;0
6;9;22/08/2018;8;3;1
5;17;22/08/2018;8;3;2
8;19;22/08/2018;8;3;3
8;19;22/08/2018;8;3;4
10;24;22/08/2018;8;3;5
11;25;22/08/2018;8;3;6
10;41;22/08/2018;8;3;7
10;49;22/08/2018;8;3;8
10;33;22/08/2018;8;3;9
10;28;22/08/2018;8;3;10
10;16;22/08/2018;8;3;11
10;39;22/08/2018;8;3;12
11;50;22/08/2018;8;3;13
9;25;22/08/2018;8;3;14
11;39;22/08/2018;8;3;15
9;20;22/08/2018;8;3;16
10;24;22/08/2018;8;3;17
6;19;22/08/2018;8;3;18
8;25;22/08/2018;8;3;19
10;35;22/08/2018;8;3;20
10;28;22/08/2018;8;3;21
6;16;22/08/2018;8;3;22
6;11;22/08/2018;8;3;23
7;23;23/08/2018;8;4;0
6;23;23/08/2018;8;4;1
1;2;23/08/2018;8;4;2
5;9;23/08/2018;8;4;3
5;13;23/08/2018;8;4;4
6;10;23/08/2018;8;4;5
9;22;23/08/2018;8;4;6
8;33;23/08/2018;8;4;7
8;36;23/08/2018;8;4;8
9;37;23/08/2018;8;4;9
8;32;23/08/2018;8;4;10
10;49;23/08/2018;8;4;11
8;21;23/08/2018;8;4;12
8;56;23/08/2018;8;4;13
9;34;23/08/2018;8;4;14
10;41;23/08/2018;8;4;15
7;23;23/08/2018;8;4;16
8;33;23/08/2018;8;4;17
7;33;23/08/2018;8;4;18
10;41;23/08/2018;8;4;19
9;42;23/08/2018;8;4;20
7;21;23/08/2018;8;4;21
7;17;23/08/2018;8;4;22
7;23;23/08/2018;8;4;23
5;8;24/08/2018;8;5;0
4;11;24/08/2018;8;5;1
2;2;24/08/2018;8;5;2
6;27;24/08/2018;8;5;3
7;14;24/08/2018;8;5;4
7;15;24/08/2018;8;5;5
6;11;24/08/2018;8;5;6
10;38;24/08/2018;8;5;7
8;25;24/08/2018;8;5;8
8;13;24/08/2018;8;5;9
7;20;24/08/2018;8;5;10
7;18;24/08/2018;8;5;11
7;14;24/08/2018;8;5;12
6;8;24/08/2018;8;5;13
7;14;24/08/2018;8;5;14
8;34;24/08/2018;8;5;15
9;41;24/08/2018;8;5;16
7;21;24/08/2018;8;5;17
2;2;24/08/2018;8;5;18
9;27;24/08/2018;8;5;19
7;11;24/08/2018;8;5;20
4;5;24/08/2018;8;5;21
3;4;24/08/2018;8;5;22
5;6;24/08/2018;8;5;23
3;3;25/08/2018;8;6;0
4;12;25/08/2018;8;6;1
2;2;25/08/2018;8;6;2
4;6;26/08/2018;8;7;22
7;10;26/08/2018;8;7;23
3;4;27/08/2018;8;1;0
3;4;27/08/2018;8;1;1
2;3;27/08/2018;8;1;2
3;4;27/08/2018;8;1;3
3;6;27/08/2018;8;1;4
5;17;27/08/2018;8;1;5
10;22;27/08/2018;8;1;6
9;33;27/08/2018;8;1;7
10;33;27/08/2018;8;1;8
11;48;27/08/2018;8;1;9
11;60;27/08/2018;8;1;10
8;58;27/08/2018;8;1;11
9;50;27/08/2018;8;1;12
9;35;27/08/2018;8;1;13
8;35;27/08/2018;8;1;14
7;18;27/08/2018;8;1;15
10;22;27/08/2018;8;1;16
10;50;27/08/2018;8;1;17
7;18;27/08/2018;8;1;18
9;22;27/08/2018;8;1;19
10;28;27/08/2018;8;1;20
9;38;27/08/2018;8;1;21
6;30;27/08/2018;8;1;22
6;20;27/08/2018;8;1;23
3;4;28/08/2018;8;2;0
4;9;28/08/2018;8;2;1
5;23;28/08/2018;8;2;2
6;15;28/08/2018;8;2;3
6;10;28/08/2018;8;2;4
8;35;28/08/2018;8;2;5
8;43;28/08/2018;8;2;6
9;61;28/08/2018;8;2;7
9;44;28/08/2018;8;2;8
8;41;28/08/2018;8;2;9
11;30;28/08/2018;8;2;10
10;82;28/08/2018;8;2;11
11;50;28/08/2018;8;2;12
10;39;28/08/2018;8;2;13
10;30;28/08/2018;8;2;14
10;49;28/08/2018;8;2;15
11;43;28/08/2018;8;2;16
9;35;28/08/2018;8;2;17
9;52;28/08/2018;8;2;18
7;22;28/08/2018;8;2;19
8;31;28/08/2018;8;2;20
9;31;28/08/2018;8;2;21
6;10;28/08/2018;8;2;22
6;17;28/08/2018;8;2;23
3;10;29/08/2018;8;3;0
3;3;29/08/2018;8;3;1
6;21;29/08/2018;8;3;2
7;22;29/08/2018;8;3;3
6;18;29/08/2018;8;3;4
9;24;29/08/2018;8;3;5
9;37;29/08/2018;8;3;6
10;54;29/08/2018;8;3;7
10;32;29/08/2018;8;3;8
9;47;29/08/2018;8;3;9
10;53;29/08/2018;8;3;10
7;22;29/08/2018;8;3;11
9;33;29/08/2018;8;3;12
9;29;29/08/2018;8;3;13
8;19;29/08/2018;8;3;14
11;40;29/08/2018;8;3;15
10;21;29/08/2018;8;3;16
10;24;29/08/2018;8;3;17
10;28;29/08/2018;8;3;18
5;7;29/08/2018;8;3;19
8;23;29/08/2018;8;3;20
7;16;29/08/2018;8;3;21
6;18;29/08/2018;8;3;22
8;19;29/08/2018;8;3;23
6;13;30/08/2018;8;4;0
4;6;30/08/2018;8;4;1
3;3;30/08/2018;8;4;2
8;29;30/08/2018;8;4;3
7;28;30/08/2018;8;4;4
8;24;30/08/2018;8;4;5
8;21;30/08/2018;8;4;6
10;43;30/08/2018;8;4;7
11;55;30/08/2018;8;4;8
10;52;30/08/2018;8;4;9
10;32;30/08/2018;8;4;10
11;50;30/08/2018;8;4;11
10;42;30/08/2018;8;4;12
12;47;30/08/2018;8;4;13
9;36;30/08/2018;8;4;14
8;21;30/08/2018;8;4;15
12;33;30/08/2018;8;4;16
10;26;30/08/2018;8;4;17
11;37;30/08/2018;8;4;18
12;40;30/08/2018;8;4;19
12;47;30/08/2018;8;4;20
9;38;30/08/2018;8;4;21
8;22;30/08/2018;8;4;22
10;22;30/08/2018;8;4;23
9;25;31/08/2018;8;5;0
3;4;31/08/2018;8;5;1
4;4;31/08/2018;8;5;2
9;22;31/08/2018;8;5;3
9;30;31/08/2018;8;5;4
8;32;31/08/2018;8;5;5
10;46;31/08/2018;8;5;6
8;54;31/08/2018;8;5;7
10;39;31/08/2018;8;5;8
10;43;31/08/2018;8;5;9
11;25;31/08/2018;8;5;10
9;28;31/08/2018;8;5;11
10;39;31/08/2018;8;5;12
9;26;31/08/2018;8;5;13
4;9;31/08/2018;8;5;14
6;19;31/08/2018;8;5;15
8;22;31/08/2018;8;5;16
9;21;31/08/2018;8;5;17
6;20;31/08/2018;8;5;18
6;11;31/08/2018;8;5;19
3;3;31/08/2018;8;5;20
5;13;31/08/2018;8;5;22
4;7;31/08/2018;8;5;23
2;2;01/09/2018;9;6;0
1;1;02/09/2018;9;7;23
2;2;03/09/2018;9;1;2
4;10;03/09/2018;9;1;3
5;11;03/09/2018;9;1;4
3;5;03/09/2018;9;1;5
6;13;03/09/2018;9;1;6
7;29;03/09/2018;9;1;7
6;24;03/09/2018;9;1;8
8;27;03/09/2018;9;1;9
7;43;03/09/2018;9;1;10
7;43;03/09/2018;9;1;11
8;45;03/09/2018;9;1;12
9;59;03/09/2018;9;1;13
8;24;03/09/2018;9;1;14
10;27;03/09/2018;9;1;15
7;30;03/09/2018;9;1;16
10;33;03/09/2018;9;1;17
10;28;03/09/2018;9;1;18
8;23;03/09/2018;9;1;19
9;37;03/09/2018;9;1;20
9;28;03/09/2018;9;1;21
9;19;03/09/2018;9;1;22
8;32;03/09/2018;9;1;23
7;9;04/09/2018;9;2;1
6;8;04/09/2018;9;2;2
2;3;04/09/2018;9;2;3
3;10;04/09/2018;9;2;4
7;15;04/09/2018;9;2;5
9;28;04/09/2018;9;2;6
12;47;04/09/2018;9;2;7
11;41;04/09/2018;9;2;8
9;42;04/09/2018;9;2;9
11;40;04/09/2018;9;2;10
10;34;04/09/2018;9;2;11
10;40;04/09/2018;9;2;12
10;47;04/09/2018;9;2;13
10;26;04/09/2018;9;2;14
11;27;04/09/2018;9;2;15
12;32;04/09/2018;9;2;16
10;30;04/09/2018;9;2;17
12;37;04/09/2018;9;2;18
11;42;04/09/2018;9;2;19
10;42;04/09/2018;9;2;20
12;45;04/09/2018;9;2;21
9;23;04/09/2018;9;2;22
9;25;04/09/2018;9;2;23
5;6;05/09/2018;9;3;0
1;1;05/09/2018;9;3;1
1;1;05/09/2018;9;3;2
6;12;05/09/2018;9;3;3
9;24;05/09/2018;9;3;4
10;37;05/09/2018;9;3;5
11;31;05/09/2018;9;3;6
11;27;05/09/2018;9;3;7
8;13;05/09/2018;9;3;8
10;30;05/09/2018;9;3;9
12;51;05/09/2018;9;3;10
12;28;05/09/2018;9;3;11
11;46;05/09/2018;9;3;12
11;32;05/09/2018;9;3;13
11;24;05/09/2018;9;3;14
10;25;05/09/2018;9;3;15
9;22;05/09/2018;9;3;16
7;19;05/09/2018;9;3;17
8;16;05/09/2018;9;3;18
8;18;05/09/2018;9;3;19
9;26;05/09/2018;9;3;20
8;22;05/09/2018;9;3;21
5;13;05/09/2018;9;3;22
10;23;05/09/2018;9;3;23
7;18;06/09/2018;9;4;0
7;22;06/09/2018;9;4;1
6;16;06/09/2018;9;4;2
6;12;06/09/2018;9;4;3
7;17;06/09/2018;9;4;4
7;20;06/09/2018;9;4;5
9;11;06/09/2018;9;4;6
11;49;06/09/2018;9;4;7
9;29;06/09/2018;9;4;8
11;41;06/09/2018;9;4;9
11;44;06/09/2018;9;4;10
8;39;06/09/2018;9;4;11
11;45;06/09/2018;9;4;12
12;43;06/09/2018;9;4;13
9;47;06/09/2018;9;4;14
10;50;06/09/2018;9;4;15
9;27;06/09/2018;9;4;16
12;39;06/09/2018;9;4;17
9;28;06/09/2018;9;4;18
10;30;06/09/2018;9;4;19
7;16;06/09/2018;9;4;20
8;26;06/09/2018;9;4;21
6;23;06/09/2018;9;4;22
7;30;06/09/2018;9;4;23
7;23;07/09/2018;9;5;0
8;25;07/09/2018;9;5;1
6;9;07/09/2018;9;5;2
4;8;07/09/2018;9;5;3
8;19;07/09/2018;9;5;4
7;14;07/09/2018;9;5;5
9;32;07/09/2018;9;5;6
10;47;07/09/2018;9;5;7
9;38;07/09/2018;9;5;8
13;43;07/09/2018;9;5;9
12;38;07/09/2018;9;5;10
10;38;07/09/2018;9;5;11
11;17;07/09/2018;9;5;12
8;12;07/09/2018;9;5;13
9;18;07/09/2018;9;5;14
11;26;07/09/2018;9;5;15
5;14;07/09/2018;9;5;16
9;29;07/09/2018;9;5;17
8;25;07/09/2018;9;5;18
11;29;07/09/2018;9;5;19
7;26;07/09/2018;9;5;20
7;9;07/09/2018;9;5;21
4;8;07/09/2018;9;5;22
5;10;07/09/2018;9;5;23
5;10;08/09/2018;9;6;0
1;1;08/09/2018;9;6;1
4;4;08/09/2018;9;6;2
7;17;08/09/2018;9;6;3
5;8;08/09/2018;9;6;4
3;8;08/09/2018;9;6;5
1;3;08/09/2018;9;6;6
1;1;08/09/2018;9;6;7
4;4;09/09/2018;9;7;22
4;5;09/09/2018;9;7;23
4;6;10/09/2018;9;1;0
4;12;10/09/2018;9;1;1
3;5;10/09/2018;9;1;2
2;6;10/09/2018;9;1;5
8;16;10/09/2018;9;1;6
12;47;10/09/2018;9;1;7
11;40;10/09/2018;9;1;8
11;45;10/09/2018;9;1;9
12;51;10/09/2018;9;1;10
11;41;10/09/2018;9;1;11
11;54;10/09/2018;9;1;12
12;49;10/09/2018;9;1;13
10;32;10/09/2018;9;1;14
11;50;10/09/2018;9;1;15
11;27;10/09/2018;9;1;16
9;29;10/09/2018;9;1;17
9;34;10/09/2018;9;1;18
7;31;10/09/2018;9;1;19
10;37;10/09/2018;9;1;20
12;49;10/09/2018;9;1;21
11;39;10/09/2018;9;1;22
11;40;10/09/2018;9;1;23
1;1;11/09/2018;9;2;0
6;9;11/09/2018;9;2;1
5;6;11/09/2018;9;2;2
11;25;11/09/2018;9;2;3
7;22;11/09/2018;9;2;4
9;55;11/09/2018;9;2;5
11;39;11/09/2018;9;2;6
9;59;11/09/2018;9;2;7
10;29;11/09/2018;9;2;8
11;31;11/09/2018;9;2;9
9;27;11/09/2018;9;2;10
12;53;11/09/2018;9;2;11
11;49;11/09/2018;9;2;12
9;28;11/09/2018;9;2;13
9;29;11/09/2018;9;2;14
11;32;11/09/2018;9;2;15
12;47;11/09/2018;9;2;16
8;13;11/09/2018;9;2;17
8;13;11/09/2018;9;2;18
10;48;11/09/2018;9;2;19
11;28;11/09/2018;9;2;20
13;42;11/09/2018;9;2;21
6;17;11/09/2018;9;2;22
11;24;11/09/2018;9;2;23
9;13;12/09/2018;9;3;0
8;13;12/09/2018;9;3;1
2;2;12/09/2018;9;3;2
7;13;12/09/2018;9;3;3
5;12;12/09/2018;9;3;4
7;15;12/09/2018;9;3;5
10;23;12/09/2018;9;3;6
13;35;12/09/2018;9;3;7
10;20;12/09/2018;9;3;8
11;44;12/09/2018;9;3;9
12;32;12/09/2018;9;3;10
11;29;12/09/2018;9;3;11
10;31;12/09/2018;9;3;12
8;43;12/09/2018;9;3;13
7;18;12/09/2018;9;3;14
7;39;12/09/2018;9;3;15
7;19;12/09/2018;9;3;16
10;26;12/09/2018;9;3;17
10;24;12/09/2018;9;3;18
11;47;12/09/2018;9;3;19
12;57;12/09/2018;9;3;20
12;60;12/09/2018;9;3;21
9;26;12/09/2018;9;3;22
10;27;12/09/2018;9;3;23
4;7;13/09/2018;9;4;0
8;17;13/09/2018;9;4;1
8;18;13/09/2018;9;4;2
5;6;13/09/2018;9;4;3
4;12;13/09/2018;9;4;4
8;26;13/09/2018;9;4;5
13;37;13/09/2018;9;4;6
12;48;13/09/2018;9;4;7
11;26;13/09/2018;9;4;8
12;41;13/09/2018;9;4;9
13;39;13/09/2018;9;4;10
12;53;13/09/2018;9;4;11
8;29;13/09/2018;9;4;12
10;27;13/09/2018;9;4;13
9;14;13/09/2018;9;4;14
7;34;13/09/2018;9;4;15
10;20;13/09/2018;9;4;16
8;28;13/09/2018;9;4;17
6;15;13/09/2018;9;4;18
10;24;13/09/2018;9;4;19
12;47;13/09/2018;9;4;20
11;45;13/09/2018;9;4;21
8;14;13/09/2018;9;4;22
9;21;13/09/2018;9;4;23
3;5;14/09/2018;9;5;1
1;1;14/09/2018;9;5;2
5;8;14/09/2018;9;5;3
3;4;14/09/2018;9;5;4
7;13;14/09/2018;9;5;5
13;29;14/09/2018;9;5;6
10;44;14/09/2018;9;5;7
10;22;14/09/2018;9;5;8
9;32;14/09/2018;9;5;9
3;5;14/09/2018;9;5;10
10;29;14/09/2018;9;5;11
11;43;14/09/2018;9;5;12
9;30;14/09/2018;9;5;13
5;7;14/09/2018;9;5;14
7;23;14/09/2018;9;5;15
8;23;14/09/2018;9;5;16
9;19;14/09/2018;9;5;17
6;19;14/09/2018;9;5;18
6;9;14/09/2018;9;5;19
4;9;14/09/2018;9;5;20
1;1;14/09/2018;9;5;21
2;2;16/09/2018;9;7;23
4;4;17/09/2018;9;1;0
5;8;17/09/2018;9;1;1
2;3;17/09/2018;9;1;2
4;5;17/09/2018;9;1;3
2;2;17/09/2018;9;1;4
4;7;17/09/2018;9;1;5
5;9;17/09/2018;9;1;6
9;25;17/09/2018;9;1;7
11;29;17/09/2018;9;1;8
12;42;17/09/2018;9;1;9
8;24;17/09/2018;9;1;10
11;40;17/09/2018;9;1;11
12;42;17/09/2018;9;1;12
9;55;17/09/2018;9;1;13
9;39;17/09/2018;9;1;14
13;38;17/09/2018;9;1;15
8;13;17/09/2018;9;1;16
8;35;18/09/2018;9;2;9
12;62;18/09/2018;9;2;10
11;65;18/09/2018;9;2;11
10;41;18/09/2018;9;2;12
11;54;18/09/2018;9;2;13
11;38;18/09/2018;9;2;14
11;63;18/09/2018;9;2;15
11;42;18/09/2018;9;2;16
10;35;18/09/2018;9;2;17
11;32;18/09/2018;9;2;18
9;22;18/09/2018;9;2;19
9;31;18/09/2018;9;2;20
12;49;18/09/2018;9;2;21
11;41;18/09/2018;9;2;22
8;19;18/09/2018;9;2;23
2;2;19/09/2018;9;3;0
9;23;19/09/2018;9;3;1
1;2;19/09/2018;9;3;2
7;12;19/09/2018;9;3;3
8;16;19/09/2018;9;3;4
6;15;19/09/2018;9;3;5
10;41;19/09/2018;9;3;6
11;47;19/09/2018;9;3;7
12;50;19/09/2018;9;3;8
12;46;19/09/2018;9;3;9
11;33;19/09/2018;9;3;10
9;35;19/09/2018;9;3;11
9;45;19/09/2018;9;3;12
10;32;19/09/2018;9;3;13
9;20;19/09/2018;9;3;14
9;28;19/09/2018;9;3;15
9;48;19/09/2018;9;3;16
12;59;19/09/2018;9;3;17
11;30;19/09/2018;9;3;18
10;36;19/09/2018;9;3;19
10;39;19/09/2018;9;3;20
12;61;19/09/2018;9;3;21
9;41;19/09/2018;9;3;22
7;23;19/09/2018;9;3;23
2;2;20/09/2018;9;4;0
6;11;20/09/2018;9;4;3
5;14;20/09/2018;9;4;4
9;17;20/09/2018;9;4;5
9;36;20/09/2018;9;4;6
9;41;20/09/2018;9;4;7
9;29;20/09/2018;9;4;8
12;60;20/09/2018;9;4;9
9;25;20/09/2018;9;4;10
9;36;20/09/2018;9;4;11
10;26;20/09/2018;9;4;12
10;24;20/09/2018;9;4;13
9;15;20/09/2018;9;4;14
12;38;20/09/2018;9;4;15
11;55;20/09/2018;9;4;16
10;60;20/09/2018;9;4;17
11;23;20/09/2018;9;4;18
11;42;20/09/2018;9;4;19
12;41;20/09/2018;9;4;20
10;43;20/09/2018;9;4;21
7;19;20/09/2018;9;4;22
6;14;20/09/2018;9;4;23
7;10;21/09/2018;9;5;0
5;11;21/09/2018;9;5;1
6;15;21/09/2018;9;5;2
7;23;21/09/2018;9;5;3
8;15;21/09/2018;9;5;4
11;38;21/09/2018;9;5;5
10;38;21/09/2018;9;5;6
11;68;21/09/2018;9;5;7
11;49;21/09/2018;9;5;8
11;52;21/09/2018;9;5;9
11;34;21/09/2018;9;5;10
9;26;21/09/2018;9;5;11
10;45;21/09/2018;9;5;12
9;33;21/09/2018;9;5;13
8;19;21/09/2018;9;5;14
10;24;21/09/2018;9;5;15
10;22;21/09/2018;9;5;16
10;22;21/09/2018;9;5;17
5;15;21/09/2018;9;5;18
4;6;21/09/2018;9;5;19
3;3;21/09/2018;9;5;20
6;10;21/09/2018;9;5;21
5;9;21/09/2018;9;5;22
4;11;21/09/2018;9;5;23
3;4;22/09/2018;9;6;0
4;5;22/09/2018;9;6;1
