IDREGISTRO;FECHA;VEHICULO;INDICE;ESTACION;TEMPERATURA;SOC;TENSION;CONSUMO
53327;2017-10-02 06:31:44.113;37;63;3716;-122;95;2665;0
53328;2017-10-02 06:31:48.083;37;63;3716;-125;95;2665;0
53329;2017-10-02 06:31:53.140;37;63;3716;-122;95;2665;0
53330;2017-10-02 06:31:57.097;37;63;3716;-125;95;2665;0
53331;2017-10-02 06:32:01.137;37;63;3716;-128;95;2665;0
53332;2017-10-02 06:32:05.110;37;63;3716;-123;95;2665;0
53333;2017-10-02 06:32:10.180;37;63;3716;-127;95;2665;0
53334;2017-10-02 06:32:14.133;37;63;3716;-122;95;2665;0
53335;2017-10-02 06:32:18.160;37;63;3716;-124;95;2665;0
53336;2017-10-02 06:32:22.110;37;63;3716;-126;95;2665;0
53337;2017-10-02 06:32:26.127;37;63;3716;-123;95;2665;0
53338;2017-10-02 06:32:30.190;37;63;3716;-126;95;2665;0
53339;2017-10-02 06:32:34.190;37;63;3716;-125;95;2665;0
53340;2017-10-02 06:32:39.173;37;63;3716;-123;95;2665;0
53341;2017-10-02 06:32:43.970;37;63;3716;-123;95;2665;0
53342;2017-10-02 06:32:48.180;37;63;3716;-125;95;2665;0
53343;2017-10-02 06:32:52.210;37;63;3716;-126;95;2665;0
53344;2017-10-02 06:32:56.140;37;63;3716;-126;95;2665;0
53345;2017-10-02 06:33:00.153;37;63;3716;-122;95;2665;0
53346;2017-10-02 06:33:04.230;37;63;3716;-126;95;2665;0
53347;2017-10-02 06:33:08.147;37;63;3716;-122;95;2665;0
53348;2017-10-02 06:33:12.153;37;63;3716;-124;95;2665;0
53349;2017-10-02 06:33:16.180;37;63;3716;-126;95;2665;0
53350;2017-10-02 06:33:21.370;37;63;3716;-122;95;2665;0
53351;2017-10-02 06:33:25.220;37;63;3716;-128;95;2665;0
53352;2017-10-02 06:33:29.213;37;63;3716;-123;95;2665;0
53353;2017-10-02 07:24:05.670;40;202;3719;37;99;2834;667184856
53354;2017-10-02 08:05:05.403;35;65;3717;37;96;2838;604044556
53355;2017-10-02 09:29:16.850;32;46;0;75;80;2777;530643630
53356;2017-10-02 12:23:56.133;33;82;0;61;95;2745;642523911
53357;2017-10-02 15:22:49.420;35;5;3716;84;100;2916;186533823
53358;2017-10-02 18:52:13.690;40;102;3716;-125;61;2701;267708024
53359;2017-10-02 18:57:28.083;32;235;3719;123;97;3004;634760606
53360;2017-10-02 19:00:41.190;38;168;3718;4;33;2619;0
53361;2017-10-02 20:34:07.100;38;166;3718;-72;97;2798;645426400
53362;2017-10-02 20:50:21.127;41;106;3720;103;95;2792;654411846
53363;2017-10-03 05:06:59.460;33;28;3716;-113;98;2923;641778881
53364;2017-10-03 07:32:49.460;40;25;3716;87;96;3029;643533457
53365;2017-10-03 10:52:18.023;35;75;3719;-3;89;2765;514026706
53366;2017-10-03 16:12:45.660;41;78;0;-45;34;2709;1383886
53367;2017-10-03 16:13:07.747;32;55;0;90;34;2702;3673272
53368;2017-10-03 16:37:14.373;41;78;3718;63;51;2703;157910251
53369;2017-10-03 17:22:14.410;32;55;3716;-117;89;2769;568303382
53370;2017-10-03 20:29:39.490;33;203;0;36;89;2789;521165288
53371;2017-10-03 20:48:50.740;33;203;0;-34;89;2735;2861
53372;2017-10-03 22:58:12.567;40;146;3716;4;89;2771;540356999
53373;2017-10-03 23:40:09.063;41;200;3719;-117;89;2778;578057942
53374;2017-10-04 01:39:22.363;35;109;3719;104;89;2778;534214116
53375;2017-10-04 04:12:08.623;33;203;3718;-48;89;2793;67665713
53376;2017-10-04 08:55:16.067;32;69;3719;-84;89;2788;533743078
53377;2017-10-04 10:18:04.733;40;224;3719;-62;76;2744;408448111
53378;2017-10-04 10:39:55.420;40;224;3719;-122;89;2793;134824551
53379;2017-10-04 11:30:35.010;38;136;3716;77;89;2789;588390468
53380;2017-10-04 12:10:00.570;41;144;3717;78;89;2808;589528953
53381;2017-10-04 12:33:17.463;37;135;3718;-62;65;2757;345533315
53382;2017-10-04 12:57:18.270;35;38;0;-102;89;2795;506441583
53383;2017-10-04 13:37:44.027;33;0;3719;0;0;0;509196713
53384;2017-10-04 21:30:56.750;32;208;3719;-115;89;2792;557776064
53385;2017-10-05 02:12:11.620;35;38;3716;-50;89;2906;123712770
53386;2017-10-05 03:51:16.960;38;91;3719;85;34;2621;0
53387;2017-10-05 04:14:50.117;37;48;3717;-86;89;2759;625196466
53388;2017-10-05 05:03:21.990;41;85;3718;108;89;2850;586464768
53389;2017-10-05 05:10:00.123;38;212;3716;-28;89;2998;584174605
53390;2017-10-05 08:14:33.873;40;101;3716;-7;89;2917;595992837
53391;2017-10-05 08:15:14.930;33;230;3719;-67;89;2766;527402584
53392;2017-10-05 14:54:10.017;32;128;3716;127;89;2795;554056577
53393;2017-10-05 16:53:12.223;35;247;3719;102;89;2839;517027617
53394;2017-10-05 20:29:28.090;41;86;3717;106;89;2898;609735048
53395;2017-10-05 21:31:23.503;38;53;3718;72;89;2787;527126298
53396;2017-10-05 21:44:05.840;37;126;3718;46;99;2692;0
53397;2017-10-05 22:36:12.233;40;240;3717;117;89;2914;587546972
53398;2017-10-05 23:37:54.560;33;195;0;-86;89;2752;549832380
53399;2017-10-06 08:35:18.973;32;145;3719;124;89;2822;563800031
53400;2017-10-06 10:33:44.337;35;21;3719;40;89;2859;536411271
53401;2017-10-06 13:55:11.060;38;20;3719;0;89;2766;532854860
53402;2017-10-07 00:42:42.113;40;8;3717;-89;89;2802;658056913
53403;2017-10-09 00:41:53.993;41;60;3719;-117;89;2936;596141854
53404;2017-10-09 04:05:45.250;37;66;3716;-98;89;2770;607701197
53405;2017-10-09 09:08:43.567;35;20;3716;94;89;2969;509358639
53406;2017-10-09 11:40:24.703;33;160;0;-99;89;2780;515686713
53407;2017-10-09 11:48:14.290;32;166;0;123;89;2869;556311193
53408;2017-10-09 12:24:37.047;32;166;3716;41;99;2676;0
53409;2017-10-09 12:25:02.973;33;160;3717;-5;88;2675;0
53410;2017-10-09 13:26:49.983;38;42;3718;-14;89;2807;520688086
53411;2017-10-09 16:48:00.753;40;43;3716;88;89;2857;605995209
53412;2017-10-09 18:09:13.747;37;118;3716;-45;89;2786;575882116
53413;2017-10-09 18:12:21.950;41;200;3717;100;89;2937;600940183
53414;2017-10-09 19:58:07.240;35;240;3719;-40;89;2960;527675198
53415;2017-10-09 22:15:34.803;33;194;3719;-48;89;2785;526516096
53416;2017-10-09 23:35:20.467;32;64;3716;18;89;2751;486818993
53417;2017-10-10 03:27:58.850;38;21;3719;48;89;2812;556227012
53418;2017-10-10 09:05:18.560;35;55;3719;-102;89;2979;534658236
53419;2017-10-10 09:26:39.153;40;135;3716;-26;89;2908;622657497
53420;2017-10-10 10:00:11.993;41;97;3717;72;89;3008;584729960
53421;2017-10-10 10:27:40.930;37;77;3718;-103;89;2807;579798224
53422;2017-10-10 12:01:11.173;33;2;0;-51;89;2790;525669796
53423;2017-10-10 12:17:19.483;32;32;3719;-5;89;2784;483527427
53424;2017-10-10 14:25:11.983;38;226;3719;-118;89;2838;559074027
53425;2017-10-10 22:55:41.030;35;185;3716;-98;89;2992;548533312
53426;2017-10-11 04:50:37.980;32;94;3716;70;89;2791;485758838
53427;2017-10-11 05:06:59.593;37;76;3718;-85;89;2812;592164218
53428;2017-10-11 06:00:46.863;41;81;3719;116;89;2884;585020693
53429;2017-10-11 06:41:31.860;33;22;3718;-75;89;2796;520640607
53430;2017-10-11 07:30:15.390;40;203;3717;91;92;2891;628595548
53431;2017-10-11 09:49:00.670;38;63;3716;35;64;2763;335429677
53432;2017-10-11 10:23:11.993;38;63;3716;87;89;2959;228606025
53433;2017-10-11 15:54:55.190;35;142;3716;77;89;2975;548269820
53434;2017-10-11 16:37:14.273;32;9;3717;-68;89;2790;487602189
53435;2017-10-11 21:15:11.140;41;219;3719;90;89;2967;599214383
53436;2017-10-11 22:17:59.190;33;12;3720;-83;89;2795;541264548
53437;2017-10-11 22:45:43.317;37;204;3718;-28;89;2861;584534150
53438;2017-10-13 00:46:26.140;38;76;3719;57;89;2966;528391752
53439;2017-10-13 08:52:18.517;33;194;0;-123;89;2816;507634600
53440;2017-10-13 10:20:49.840;33;194;0;-107;89;2819;12388807
53441;2017-10-13 11:09:40.040;40;251;3718;111;89;2802;573421561
53442;2017-10-13 11:20:59.810;32;69;0;-80;89;2776;483229487
53443;2017-10-13 11:27:42.237;32;69;0;-8;89;2762;2885
53444;2017-10-13 11:27:57.330;33;194;0;-100;89;2790;8195314
53445;2017-10-13 11:56:11.470;35;223;3716;39;89;2952;518335335
53446;2017-10-13 13:08:55.250;32;69;3718;81;89;2782;13257145
53447;2017-10-13 13:13:30.333;33;194;0;-83;89;2848;17393130
53448;2017-10-13 14:14:27.203;37;13;0;-118;89;2843;563909259
53449;2017-10-13 15:17:46.883;38;142;3718;-25;89;2959;565806807
53450;2017-10-13 15:33:13.633;41;67;3719;-106;89;2815;584422656
53451;2017-10-13 17:21:43.590;37;13;3716;-88;89;2971;29187180
53452;2017-10-13 17:22:31.370;33;194;3717;-89;89;2992;35665370
53453;2017-10-13 17:38:49.390;33;194;3717;63;99;2685;0
53454;2017-10-14 22:34:09.663;38;52;3719;79;100;2906;319213929
53455;2017-10-16 06:15:52.317;41;25;3716;89;89;2802;710186732
53456;2017-10-16 06:31:56.500;40;151;3719;-123;89;2799;848911426
53457;2017-10-16 07:28:21.573;33;246;3718;-56;97;2788;552864325
53458;2017-10-16 07:31:21.387;33;246;3717;-50;97;2799;2687886
53459;2017-10-16 09:02:04.497;35;193;3716;59;89;2799;523030584
53460;2017-10-16 09:44:56.843;32;169;3717;-64;73;2773;337243099
53461;2017-10-16 12:40:09.497;38;37;3716;-2;89;2773;540279804
53462;2017-10-16 12:57:35.177;37;252;3717;-75;62;2764;296526221
53463;2017-10-16 13:34:29.063;37;252;3716;-82;84;2786;222637025
53464;2017-10-16 13:37:20.297;37;252;3716;89;86;2801;10742376
53465;2017-10-16 13:44:04.947;37;252;3717;-85;89;2901;27747105
53466;2017-10-16 18:46:57.530;41;255;3719;111;89;2790;612490665
53467;2017-10-16 20:13:28.010;40;183;3716;-4;89;2905;617093977
53468;2017-10-16 20:20:45.470;35;32;3717;122;89;2959;539213564
53469;2017-10-16 20:31:35.577;33;191;0;10;34;2590;0
53470;2017-10-16 23:22:24.037;32;62;3719;-102;89;2778;487391458
53471;2017-10-16 23:48:49.870;38;117;0;72;34;2609;0
53472;2017-10-16 23:54:15.853;38;29;0;72;34;2620;0
53473;2017-10-17 01:06:35.480;38;186;3716;3;89;2897;555040455
53474;2017-10-17 01:27:00.787;33;176;3718;81;100;2902;737275601
53475;2017-10-17 08:19:12.790;37;190;3716;-36;89;2821;635058904
53476;2017-10-17 09:40:44.790;37;190;3716;-115;89;2793;11636176
53477;2017-10-17 10:19:28.330;37;190;3717;-58;89;2792;10509864
53478;2017-10-17 10:30:25.287;37;190;3717;88;89;2736;680343
53479;2017-10-17 11:09:25.310;37;190;3717;-58;89;2769;3784143
53480;2017-10-17 11:31:40.243;35;90;3716;-70;89;2883;542615725
53481;2017-10-17 11:39:21.027;37;190;0;-88;89;2739;1963308
53482;2017-10-17 14:04:10.970;43;9;3718;0;89;2824;560258046
53483;2017-10-17 14:23:06.183;41;18;3717;74;89;2813;620080619
53484;2017-10-17 14:56:43.453;40;174;3716;117;89;2915;615384170
53485;2017-10-17 16:22:26.593;38;168;0;56;89;2930;557928505
53486;2017-10-17 17:56:06.253;38;168;3719;3;98;2666;0
53487;2017-10-17 18:56:51.160;33;88;3718;-112;89;2764;543209818
53488;2017-10-17 19:03:46.500;32;190;3717;-127;89;2767;524361027
53489;2017-10-18 05:25:07.370;35;164;3716;-92;89;2940;548024159
53490;2017-10-18 05:33:20.920;37;16;3717;-47;89;2850;582343466
53491;2017-10-18 07:31:12.790;43;229;3719;77;89;2909;560727264
53492;2017-10-18 12:36:34.953;32;246;3717;-124;89;2765;537962998
53493;2017-10-18 12:39:40.220;40;45;3718;-18;89;2765;548823033
53494;2017-10-18 12:52:44.613;38;212;3719;-123;89;2794;523692852
53495;2017-10-18 13:10:20.737;33;235;3720;-54;89;2794;546578856
53496;2017-10-18 13:17:05.333;41;6;3716;74;89;2844;622122941
53497;2017-10-18 18:49:21.450;35;168;3716;-87;89;2979;551729914
53498;2017-10-18 19:52:00.333;37;230;3719;-54;89;2888;577636233
53499;2017-10-18 23:09:09.573;43;80;3716;-45;89;2966;569608087
53500;2017-10-19 04:33:17.613;33;235;0;68;33;2615;0
53501;2017-10-19 08:03:48.227;40;80;3716;88;54;2755;220687347
53502;2017-10-19 08:09:36.810;33;123;3719;112;80;2795;509890077
53503;2017-10-19 08:10:03.963;41;143;0;89;85;2808;581557545
53504;2017-10-19 08:10:47.010;40;80;3716;-13;61;2761;54510316
53505;2017-10-19 08:34:36.570;32;29;3718;-107;89;2766;544994229
53506;2017-10-19 09:09:58.180;38;158;3720;-27;89;2769;531524181
53507;2017-10-19 14:54:46.127;35;248;0;21;79;2732;434238292
53508;2017-10-19 16:23:31.703;40;65;3716;24;89;2794;556076858
53509;2017-10-19 19:37:44.710;43;39;3719;24;89;2899;566855233
53510;2017-10-19 19:54:07.727;37;109;3716;24;89;2923;579674629
53511;2017-10-19 22:27:01.690;33;122;3719;24;89;2959;537204974
53512;2017-10-20 04:53:47.550;32;68;3719;25;89;2767;596430648
53513;2017-10-20 05:25:38.617;38;46;3718;23;89;2788;541558590
53514;2017-10-20 06:42:55.053;41;35;3717;23;89;2784;519126226
53515;2017-10-20 06:48:53.760;35;167;3716;25;92;2731;553380218
53516;2017-10-20 10:13:08.320;40;219;3716;24;89;2988;560275349
53517;2017-10-20 17:50:59.740;37;34;3716;25;89;2934;606067194
53518;2017-10-20 21:25:37.760;43;198;3716;25;89;3016;598049597
53519;2017-10-23 01:43:36.980;40;163;3717;22;99;2905;647249521
53520;2017-10-23 02:19:00.530;43;114;3716;20;97;2885;506789208
53521;2017-10-23 02:32:46.100;38;46;3718;26;100;2905;982821590
53522;2017-10-23 02:42:41.883;35;120;3719;25;100;2828;855627881
53523;2017-10-23 03:36:55.510;41;82;0;25;100;2917;982266277
53524;2017-10-23 05:15:52.310;33;66;3719;25;99;2707;570788265
53525;2017-10-23 06:14:56.360;37;49;3716;13;30;2593;0
53526;2017-10-23 07:33:17.830;32;66;3717;24;89;2780;610421453
53527;2017-10-23 10:04:51.657;37;130;3719;25;99;2890;770756631
53528;2017-10-23 16:36:16.273;40;245;3716;22;89;2762;496465293
53529;2017-10-23 19:14:32.617;35;240;3716;14;33;2616;0
53530;2017-10-23 19:35:38.050;41;128;3719;24;89;2795;550690396
53531;2017-10-23 20:46:19.857;38;25;3719;24;89;2764;555510609
53532;2017-10-23 22:31:45.933;42;172;3716;25;89;2810;610846144
53533;2017-10-24 04:32:43.493;33;147;0;24;100;2914;735255652
53534;2017-10-24 04:38:09.077;43;143;3716;23;89;2766;538209774
53535;2017-10-24 06:26:44.833;33;147;3717;21;98;2668;0
53536;2017-10-24 07:56:16.023;37;117;3718;24;92;2801;600223188
53537;2017-10-24 07:56:51.743;32;248;0;24;88;2764;556503480
53538;2017-10-24 08:05:52.067;37;117;3718;25;95;2878;30922217
53539;2017-10-24 09:06:19.970;37;117;3718;25;98;2899;39231137
53540;2017-10-24 10:33:29.030;40;67;3716;23;89;2779;544363223
53541;2017-10-24 10:53:04.957;35;182;0;25;89;2768;606392760
53542;2017-10-24 12:09:56.087;38;90;3719;23;82;2763;483888254
53543;2017-10-24 12:23:15.060;38;90;3716;24;89;2804;62325974
53544;2017-10-24 15:41:50.713;42;188;3719;25;89;2891;618167070
53545;2017-10-24 17:06:35.637;43;27;3716;25;89;2779;556549002
53546;2017-10-24 23:00:44.670;32;175;3716;24;89;2803;581467810
53547;2017-10-25 01:09:24.107;33;66;3716;23;89;2766;545706819
53548;2017-10-25 01:19:41.950;41;124;3717;25;89;2778;620995695
53549;2017-10-25 03:33:07.123;35;72;3716;23;89;2812;555202892
53550;2017-10-25 06:37:26.583;38;103;3719;24;89;2894;551909148
53551;2017-10-25 07:24:56.410;37;209;3718;23;100;2914;702246394
53552;2017-10-25 11:17:26.190;42;122;0;25;87;2866;610463538
53553;2017-10-25 15:30:26.420;43;224;3716;23;89;2819;549084517
53554;2017-10-25 16:54:34.797;33;83;3719;24;89;2792;552960271
53555;2017-10-25 17:31:34.840;35;44;3717;24;89;2858;538378472
53556;2017-10-25 17:39:06.257;32;85;3718;25;89;2812;577406733
53557;2017-10-26 05:46:29.440;38;56;3716;25;89;3007;604924022
53558;2017-10-26 08:29:58.120;37;3;0;24;89;2767;592249115
53559;2017-10-26 08:45:42.957;37;3;3716;24;88;2677;0
53560;2017-10-26 09:37:59.080;42;202;0;22;93;2892;579985114
53561;2017-10-26 10:07:28.940;42;202;0;22;99;2700;0
53562;2017-10-26 10:07:34.847;42;202;0;22;99;2699;0
53563;2017-10-26 10:07:55.070;42;202;3719;22;99;2698;0
53564;2017-10-26 11:35:58.183;33;135;0;13;34;2610;0
53565;2017-10-26 12:46:31.440;33;86;3716;24;89;2839;549612222
53566;2017-10-26 13:11:27.087;35;46;3717;23;89;2943;528343990
53567;2017-10-26 13:25:56.547;43;50;3719;23;89;2865;546244673
53568;2017-10-26 15:05:06.477;32;136;3716;24;89;2844;561185791
53569;2017-10-26 21:24:14.933;40;227;3717;23;89;2857;559851449
53570;2017-10-27 04:56:10.310;37;40;3716;25;89;2792;588567620
53571;2017-10-27 05:19:11.407;38;113;3717;22;77;2762;455220431
53572;2017-10-27 05:36:02.410;42;112;3719;25;89;2770;596232129
53573;2017-10-27 05:58:34.910;38;113;3717;24;89;2816;107425938
53574;2017-10-27 06:31:13.330;35;163;3716;24;89;2999;534641124
53575;2017-10-27 08:13:11.640;32;127;0;25;89;2846;570004418
53576;2017-10-27 10:59:17.680;43;118;3718;24;89;2918;554531815
53577;2017-10-27 16:00:44.847;40;74;3716;24;89;2866;568171515
53578;2017-10-28 15:51:28.967;42;150;3719;23;100;2885;615509198
53579;2017-10-28 19:19:21.467;43;182;3718;21;100;2917;501462652
53580;2017-10-29 22:16:07.917;38;154;3719;13;16;2674;59004703
53581;2017-10-30 02:52:12.850;37;62;3717;25;100;2917;933631674
53582;2017-10-30 02:54:00.950;35;110;3720;25;100;2915;909687828
53583;2017-10-30 08:36:09.783;33;112;3717;13;18;2563;0
53584;2017-10-30 08:37:46.120;33;29;3717;13;17;2563;0
53585;2017-10-30 10:00:06.487;40;22;3719;25;84;2882;642009621
53586;2017-10-30 10:02:08.873;32;179;3716;26;85;2776;741044509
53587;2017-10-30 10:41:39.740;42;4;3720;23;89;2770;563440422
53588;2017-10-30 11:55:19.340;43;65;3719;22;89;2771;539541383
53589;2017-10-30 12:30:52.257;38;219;3718;25;88;2905;854978451
53590;2017-10-30 12:54:31.920;33;173;3716;13;15;2543;0
53591;2017-10-30 19:35:16.460;35;201;3719;24;89;2764;530077902
53592;2017-10-30 20:10:49.103;37;30;3716;24;89;2796;578880213
53593;2017-10-30 22:47:53.827;32;143;3720;27;91;2820;637831394
53594;2017-10-30 23:08:55.770;42;216;3719;25;89;2784;600156395
53595;2017-10-31 01:44:50.210;40;96;3718;24;99;2916;656220838
53596;2017-10-31 02:41:25.040;43;145;3716;24;89;2785;545020924
53597;2017-10-31 04:14:06.873;38;8;3719;23;91;2869;574030342
53598;2017-10-31 10:51:29.387;35;25;3716;23;89;2776;520223678
53599;2017-10-31 11:13:33.290;37;251;3717;25;89;2778;580763735
53600;2017-10-31 13:20:00.610;33;48;3718;28;96;2915;933022087
53601;2017-10-31 13:20:23.757;42;248;3716;23;74;2779;438254944
53602;2017-10-31 14:51:11.583;41;34;0;13;33;2698;0
53603;2017-10-31 15:18:05.893;41;34;0;18;51;2705;225491539
53604;2017-10-31 15:58:44.807;43;230;3716;20;62;2758;305634991
53605;2017-10-31 16:36:50.910;43;230;3716;24;89;2810;250181799
53606;2017-10-31 20:45:30.750;40;66;3716;23;89;2765;526308778
53607;2017-10-31 21:44:11.943;41;56;3719;27;89;3000;614215954
53608;2017-10-31 21:48:13.017;38;131;3718;24;89;2764;565734807
53609;2017-11-01 01:13:28.410;32;106;3717;23;100;2915;714541002
53610;2017-11-01 23:18:58.830;35;157;3719;24;89;2836;614394362
53611;2017-11-01 23:37:48.153;42;156;3718;27;89;2870;735028445
53612;2017-11-02 08:15:09.100;43;99;3719;23;89;2884;569859677
53613;2017-11-02 10:27:12.910;38;121;3719;23;89;3008;553806597
53614;2017-11-02 10:41:07.483;33;124;3717;23;100;2914;662000381
53615;2017-11-02 10:57:32.100;41;84;3718;24;89;3024;582535679
53616;2017-11-02 11:38:14.693;40;78;3720;22;89;2968;547511037
53617;2017-11-02 13:16:43.697;32;96;3719;23;89;2765;524869480
53618;2017-11-02 15:09:49.927;37;12;3716;27;89;2814;830010804
53619;2017-11-02 16:44:21.667;42;186;3719;26;89;2960;611677015
53620;2017-11-02 17:10:35.310;35;209;3718;24;89;2949;536094419
53621;2017-11-02 22:29:36.507;43;252;3716;25;89;2957;566891900
53622;2017-11-03 03:03:07.307;40;223;3716;25;89;2983;590293658
53623;2017-11-03 06:55:07.430;38;158;3719;25;89;2797;613026409
53624;2017-11-03 06:57:42.530;41;13;3717;13;34;2616;0
53625;2017-11-03 08:25:35.613;32;95;3716;24;89;2786;534062724
53626;2017-11-03 08:30:06.367;33;136;3717;23;89;2767;535135912
53627;2017-11-03 10:58:59.877;37;84;3716;26;89;2962;602731329
53628;2017-11-03 13:37:25.023;33;136;3718;19;89;2813;50494027
53629;2017-11-03 14:43:56.787;35;86;3717;24;89;2961;541356412
53630;2017-11-03 14:46:22.897;42;120;3719;24;89;2896;606144992
53631;2017-11-03 15:09:44.820;39;0;0;13;59;2774;76302759
53632;2017-11-03 17:47:46.920;41;202;0;26;89;2809;629549101
53633;2017-11-03 22:58:24.317;43;89;3719;25;89;2933;600318410
53634;2017-11-04 01:58:39.740;38;207;3716;25;89;3014;583910475
53635;2017-11-05 23:45:56.593;40;223;3716;25;89;2803;657079635
53636;2017-11-06 08:47:11.550;37;126;3719;18;58;2759;275760070
53637;2017-11-06 11:53:55.013;35;115;3718;22;89;2898;522137557
53638;2017-11-06 12:05:20.000;37;126;3719;23;89;3000;325005222
53639;2017-11-06 12:38:33.100;33;224;3720;21;89;2848;521322553
53640;2017-11-06 13:05:22.923;42;116;3716;20;93;2911;565027871
53641;2017-11-06 13:35:59.470;43;66;3719;23;89;3016;543818253
53642;2017-11-06 17:58:31.200;38;55;3716;22;89;2799;547971808
53643;2017-11-06 18:14:11.453;40;23;3717;24;89;2790;609385454
53644;2017-11-06 22:28:29.730;32;105;3719;25;89;2943;657661965
53645;2017-11-07 03:02:14.213;32;105;0;19;95;2665;0
53646;2017-11-07 03:02:24.350;32;105;0;19;95;2665;0
53647;2017-11-07 03:03:30.350;32;105;3719;19;95;2663;0
53648;2017-11-07 06:42:11.050;33;52;0;13;33;2616;0
53649;2017-11-07 06:45:12.320;35;98;3716;23;89;2933;534624062
53650;2017-11-07 07:18:50.750;33;7;3717;19;59;2757;289240206
53651;2017-11-07 07:24:36.060;37;37;3718;25;87;2978;584538332
53652;2017-11-07 07:35:42.553;37;37;3716;26;89;2965;14605239
53653;2017-11-07 09:25:27.960;42;43;3719;25;89;2764;596228477
53654;2017-11-07 09:25:45.420;43;123;3716;25;89;2931;575937520
53655;2017-11-07 12:06:33.983;41;136;3716;24;89;2835;598925537
53656;2017-11-07 15:23:02.683;38;56;3717;24;89;2784;584705151
53657;2017-11-07 17:27:31.293;40;46;3716;23;89;2913;622515253
53658;2017-11-07 18:50:08.060;32;103;3718;23;89;2781;489969919
53659;2017-11-07 19:00:13.787;35;71;3716;25;89;3004;541916390
53660;2017-11-07 21:36:03.840;37;203;3716;26;89;2796;620033015
53661;2017-11-08 06:41:12.170;33;116;0;14;34;2614;0
53662;2017-11-08 06:43:33.440;33;157;0;13;34;2614;0
53663;2017-11-08 06:45:27.490;33;19;0;14;34;2613;0
53664;2017-11-08 07:05:43.193;43;90;3719;19;59;2763;291093851
53665;2017-11-08 07:14:03.110;43;90;0;20;66;2735;62838403
53666;2017-11-08 07:37:30.310;43;90;0;23;84;2801;162943974
53667;2017-11-08 09:16:42.807;40;248;3716;23;89;2765;524991110
53668;2017-11-08 10:01:50.800;38;230;3717;23;89;2905;580170577
53669;2017-11-08 11:59:46.407;35;213;3719;18;58;2704;232828297
53670;2017-11-08 12:00:14.437;32;188;3716;22;81;2773;433253471
53671;2017-11-08 12:11:20.230;32;188;3716;23;89;2797;70583594
53672;2017-11-08 12:45:47.380;35;213;3719;24;89;2953;292318461
53673;2017-11-08 14:36:09.113;37;47;3717;26;89;3006;610754268
53674;2017-11-08 15:13:02.500;41;90;3716;25;89;2817;634803146
53675;2017-11-08 17:47:39.027;33;204;3716;24;89;2979;588253150
53676;2017-11-08 19:28:15.540;43;225;3719;26;89;2950;579315844
53677;2017-11-09 02:11:43.180;40;99;3716;23;89;2784;541208820
53678;2017-11-09 05:46:21.247;38;74;0;24;89;2767;559446356
53679;2017-11-09 06:28:11.523;32;0;0;0;0;0;511892877
53680;2017-11-09 09:27:43.153;35;62;3719;23;89;2790;494045459
53681;2017-11-09 11:55:44.270;41;209;3720;23;78;2739;512775509
53682;2017-11-09 12:09:10.977;38;74;3716;18;89;2837;60539866
53683;2017-11-09 12:09:20.123;43;57;3719;25;89;2974;571488154
53684;2017-11-09 15:22:07.607;37;98;3719;25;89;2786;595116167
53685;2017-11-09 15:59:04.020;40;34;3718;24;89;2813;562531367
53686;2017-11-09 22:55:18.623;38;74;0;16;89;2978;95264415
53687;2017-11-10 01:06:43.140;32;24;0;24;89;2752;510050791
53688;2017-11-10 01:15:41.267;35;127;3718;23;89;2771;500645989
53689;2017-11-10 01:32:18.740;38;74;3716;16;97;2665;0
53690;2017-11-10 01:40:45.373;38;74;3716;15;97;2661;0
53691;2017-11-10 03:33:45.180;41;54;3719;25;89;2903;626595400
53692;2017-11-10 04:00:35.550;38;74;3716;15;94;2659;0
53693;2017-11-10 05:28:22.283;43;1;0;26;89;2808;604287313
53694;2017-11-10 08:13:55.007;40;195;3718;24;89;2978;556341641
53695;2017-11-10 11:04:09.823;37;89;3716;25;89;2966;610061307
53696;2017-11-10 18:19:07.017;32;55;3716;24;89;2753;524937394
53697;2017-11-12 23:44:29.760;35;188;3716;22;89;2760;533229769
53698;2017-11-13 02:19:06.557;43;1;3717;23;100;2915;640489281
53699;2017-11-13 06:39:23.630;38;201;3719;21;89;2780;501476920
