vehiculo;soc;Entradas;fecha;Mes;dia_semana;hora
32;34;1;19/04/2018;4;4;17
39;34;1;19/04/2018;4;4;17
35;34;1;19/04/2018;4;4;19
31;34;1;19/04/2018;4;4;23
37;34;1;19/04/2018;4;4;23
38;34;2;20/04/2018;4;5;0
36;33;1;20/04/2018;4;5;3
34;33;1;20/04/2018;4;5;4
36;33;1;20/04/2018;4;5;4
32;33;1;20/04/2018;4;5;8
33;34;3;20/04/2018;4;5;9
39;32;1;20/04/2018;4;5;9
33;34;1;20/04/2018;4;5;10
40;34;1;20/04/2018;4;5;12
44;34;1;20/04/2018;4;5;15
35;34;1;20/04/2018;4;5;16
34;33;1;20/04/2018;4;5;19
37;33;1;20/04/2018;4;5;21
31;33;1;21/04/2018;4;6;2
36;31;1;21/04/2018;4;6;4
43;10;1;23/04/2018;4;1;19
32;34;1;24/04/2018;4;2;5
33;33;1;24/04/2018;4;2;7
34;33;1;24/04/2018;4;2;8
35;33;1;24/04/2018;4;2;9
39;33;1;24/04/2018;4;2;10
31;34;1;24/04/2018;4;2;11
36;34;1;24/04/2018;4;2;11
37;34;1;24/04/2018;4;2;11
41;34;1;24/04/2018;4;2;12
44;34;2;24/04/2018;4;2;12
32;33;1;24/04/2018;4;2;17
34;34;4;24/04/2018;4;2;19
33;34;1;24/04/2018;4;2;20
44;34;1;24/04/2018;4;2;20
35;33;1;24/04/2018;4;2;21
39;34;1;24/04/2018;4;2;21
34;34;2;25/04/2018;4;3;1
41;32;1;25/04/2018;4;3;2
36;33;1;25/04/2018;4;3;4
37;34;1;25/04/2018;4;3;6
31;34;1;25/04/2018;4;3;7
40;27;2;25/04/2018;4;3;9
32;33;2;25/04/2018;4;3;10
43;34;1;25/04/2018;4;3;13
34;33;1;25/04/2018;4;3;14
35;34;1;25/04/2018;4;3;14
40;33;1;25/04/2018;4;3;15
44;37;1;25/04/2018;4;3;15
36;34;1;25/04/2018;4;3;17
37;33;1;25/04/2018;4;3;19
41;34;1;25/04/2018;4;3;19
34;34;2;25/04/2018;4;3;20
32;34;1;26/04/2018;4;4;3
43;34;1;26/04/2018;4;4;7
31;28;1;26/04/2018;4;4;9
41;34;1;26/04/2018;4;4;9
33;33;1;26/04/2018;4;4;10
44;34;1;26/04/2018;4;4;10
36;34;3;26/04/2018;4;4;11
37;34;1;26/04/2018;4;4;11
40;34;1;26/04/2018;4;4;11
34;34;1;26/04/2018;4;4;12
39;34;1;26/04/2018;4;4;12
37;76;1;26/04/2018;4;4;13
32;33;1;26/04/2018;4;4;15
36;33;3;26/04/2018;4;4;16
41;34;1;27/04/2018;4;5;2
33;34;1;27/04/2018;4;5;3
43;32;1;27/04/2018;4;5;3
40;34;1;27/04/2018;4;5;5
44;34;1;27/04/2018;4;5;5
31;33;1;27/04/2018;4;5;7
34;34;1;27/04/2018;4;5;7
39;34;1;27/04/2018;4;5;8
32;33;1;27/04/2018;4;5;9
36;34;1;27/04/2018;4;5;12
38;34;1;27/04/2018;4;5;12
37;34;1;27/04/2018;4;5;13
38;99;1;27/04/2018;4;5;16
33;34;1;27/04/2018;4;5;17
35;33;1;27/04/2018;4;5;17
44;34;1;27/04/2018;4;5;20
40;34;1;27/04/2018;4;5;22
34;33;1;28/04/2018;4;6;0
41;34;1;28/04/2018;4;6;2
40;68;1;28/04/2018;4;6;10
39;34;1;29/04/2018;4;7;22
32;36;1;29/04/2018;4;7;23
33;33;1;30/04/2018;4;1;1
36;33;1;30/04/2018;4;1;6
37;34;1;30/04/2018;4;1;6
34;33;1;30/04/2018;4;1;7
38;34;3;30/04/2018;4;1;7
43;34;3;30/04/2018;4;1;7
38;34;1;30/04/2018;4;1;8
35;33;2;30/04/2018;4;1;9
38;34;2;30/04/2018;4;1;9
40;33;1;30/04/2018;4;1;11
41;34;1;30/04/2018;4;1;13
44;34;1;30/04/2018;4;1;13
39;33;1;30/04/2018;4;1;16
33;33;1;30/04/2018;4;1;18
32;34;1;30/04/2018;4;1;19
37;34;1;30/04/2018;4;1;22
36;33;1;30/04/2018;4;1;23
40;33;1;01/05/2018;5;2;9
34;31;2;01/05/2018;5;2;22
38;34;2;01/05/2018;5;2;23
39;32;1;01/05/2018;5;2;23
32;34;1;02/05/2018;5;3;3
44;34;1;02/05/2018;5;3;6
35;33;1;02/05/2018;5;3;7
41;34;1;02/05/2018;5;3;7
33;34;1;02/05/2018;5;3;8
37;33;1;02/05/2018;5;3;8
43;34;1;02/05/2018;5;3;9
43;34;3;02/05/2018;5;3;10
36;34;5;02/05/2018;5;3;12
34;33;4;02/05/2018;5;3;14
39;33;1;02/05/2018;5;3;14
38;34;1;02/05/2018;5;3;15
32;34;1;02/05/2018;5;3;16
34;33;3;02/05/2018;5;3;19
41;34;1;02/05/2018;5;3;20
33;33;1;02/05/2018;5;3;22
35;33;1;02/05/2018;5;3;22
37;33;1;02/05/2018;5;3;22
44;33;2;02/05/2018;5;3;22
43;34;1;03/05/2018;5;4;5
35;33;1;03/05/2018;5;4;6
38;34;1;03/05/2018;5;4;7
39;33;1;03/05/2018;5;4;7
39;42;1;03/05/2018;5;4;7
36;34;1;03/05/2018;5;4;9
39;34;1;03/05/2018;5;4;10
41;34;1;03/05/2018;5;4;10
37;34;3;03/05/2018;5;4;11
33;34;2;03/05/2018;5;4;12
34;17;1;03/05/2018;5;4;12
34;19;1;03/05/2018;5;4;12
32;33;1;03/05/2018;5;4;13
33;34;5;03/05/2018;5;4;13
44;34;1;03/05/2018;5;4;15
38;34;1;03/05/2018;5;4;22
36;33;1;04/05/2018;5;5;1
37;33;1;04/05/2018;5;5;2
41;34;2;04/05/2018;5;5;2
35;31;3;04/05/2018;5;5;3
32;33;1;04/05/2018;5;5;4
34;33;1;04/05/2018;5;5;4
39;33;1;04/05/2018;5;5;4
43;26;1;04/05/2018;5;5;8
44;34;1;04/05/2018;5;5;10
38;34;2;04/05/2018;5;5;12
37;34;1;04/05/2018;5;5;14
36;34;1;04/05/2018;5;5;15
40;34;1;04/05/2018;5;5;15
35;33;1;04/05/2018;5;5;19
32;34;3;04/05/2018;5;5;20
33;32;1;04/05/2018;5;5;20
39;34;1;04/05/2018;5;5;20
40;34;2;04/05/2018;5;5;20
41;34;1;04/05/2018;5;5;20
37;34;1;04/05/2018;5;5;23
43;35;2;05/05/2018;5;6;7
43;36;2;05/05/2018;5;6;7
34;25;1;06/05/2018;5;7;22
32;38;1;06/05/2018;5;7;23
34;37;1;06/05/2018;5;7;23
35;33;1;07/05/2018;5;1;7
38;34;1;07/05/2018;5;1;7
43;34;1;07/05/2018;5;1;8
39;34;1;07/05/2018;5;1;9
36;33;3;07/05/2018;5;1;10
37;34;1;07/05/2018;5;1;11
33;34;1;07/05/2018;5;1;12
41;34;1;07/05/2018;5;1;13
40;34;1;07/05/2018;5;1;15
32;34;1;07/05/2018;5;1;18
34;33;2;07/05/2018;5;1;18
38;34;1;07/05/2018;5;1;21
35;34;1;07/05/2018;5;1;23
33;34;1;08/05/2018;5;2;7
39;33;1;08/05/2018;5;2;8
36;34;1;08/05/2018;5;2;9
37;33;1;08/05/2018;5;2;10
41;34;1;08/05/2018;5;2;10
40;34;1;08/05/2018;5;2;12
32;34;2;08/05/2018;5;2;13
38;34;1;08/05/2018;5;2;13
43;33;1;08/05/2018;5;2;13
34;33;1;08/05/2018;5;2;14
32;34;2;08/05/2018;5;2;17
35;34;1;08/05/2018;5;2;18
33;34;1;08/05/2018;5;2;22
36;33;1;08/05/2018;5;2;23
40;33;1;09/05/2018;5;3;5
41;33;1;09/05/2018;5;3;5
43;33;1;09/05/2018;5;3;5
38;34;1;09/05/2018;5;3;6
39;31;4;09/05/2018;5;3;6
34;33;1;09/05/2018;5;3;7
44;15;1;09/05/2018;5;3;8
37;33;1;09/05/2018;5;3;9
37;62;1;09/05/2018;5;3;10
32;33;1;09/05/2018;5;3;12
35;33;1;09/05/2018;5;3;12
33;34;1;09/05/2018;5;3;14
34;34;1;09/05/2018;5;3;15
36;34;1;09/05/2018;5;3;15
40;33;1;09/05/2018;5;3;18
43;33;3;09/05/2018;5;3;19
39;33;1;09/05/2018;5;3;22
40;33;1;09/05/2018;5;3;22
40;33;1;09/05/2018;5;3;23
41;33;1;09/05/2018;5;3;23
37;34;1;10/05/2018;5;4;4
39;33;1;10/05/2018;5;4;6
41;33;1;10/05/2018;5;4;6
39;33;1;10/05/2018;5;4;7
38;34;1;10/05/2018;5;4;9
35;33;1;10/05/2018;5;4;10
44;34;1;10/05/2018;5;4;10
34;34;1;10/05/2018;5;4;11
33;34;1;10/05/2018;5;4;12
36;34;9;10/05/2018;5;4;12
43;34;1;10/05/2018;5;4;12
32;34;1;10/05/2018;5;4;15
40;34;1;10/05/2018;5;4;15
37;34;1;10/05/2018;5;4;16
39;34;1;10/05/2018;5;4;19
36;33;1;10/05/2018;5;4;20
41;33;1;10/05/2018;5;4;20
34;32;2;11/05/2018;5;5;2
31;34;1;11/05/2018;5;5;4
33;33;1;11/05/2018;5;5;6
36;34;1;11/05/2018;5;5;6
43;34;1;11/05/2018;5;5;6
43;54;1;11/05/2018;5;5;6
32;32;2;11/05/2018;5;5;9
35;33;1;11/05/2018;5;5;10
32;33;4;11/05/2018;5;5;12
37;33;1;11/05/2018;5;5;15
38;33;1;11/05/2018;5;5;15
40;34;1;11/05/2018;5;5;15
34;33;6;11/05/2018;5;5;16
39;33;1;11/05/2018;5;5;16
44;34;2;11/05/2018;5;5;16
34;33;1;11/05/2018;5;5;17
33;34;1;11/05/2018;5;5;23
41;33;1;11/05/2018;5;5;23
44;33;1;12/05/2018;5;6;3
36;34;1;12/05/2018;5;6;5
43;33;1;12/05/2018;5;6;5
40;61;1;12/05/2018;5;6;10
31;32;1;14/05/2018;5;1;4
32;33;1;14/05/2018;5;1;7
35;34;1;14/05/2018;5;1;7
34;34;1;14/05/2018;5;1;11
37;34;1;14/05/2018;5;1;11
40;34;1;14/05/2018;5;1;11
40;34;5;14/05/2018;5;1;12
39;34;1;14/05/2018;5;1;13
41;34;1;14/05/2018;5;1;13
44;34;1;14/05/2018;5;1;13
33;32;3;14/05/2018;5;1;14
38;34;1;14/05/2018;5;1;14
39;60;1;14/05/2018;5;1;14
33;32;1;14/05/2018;5;1;15
36;33;1;14/05/2018;5;1;15
38;69;1;14/05/2018;5;1;15
38;79;2;14/05/2018;5;1;15
33;87;1;14/05/2018;5;1;17
31;34;1;14/05/2018;5;1;20
32;34;1;14/05/2018;5;1;21
43;34;1;14/05/2018;5;1;21
43;40;1;14/05/2018;5;1;21
35;33;1;14/05/2018;5;1;23
40;34;1;15/05/2018;5;2;4
37;33;1;15/05/2018;5;2;6
34;31;5;15/05/2018;5;2;7
41;34;1;15/05/2018;5;2;7
33;33;1;15/05/2018;5;2;8
44;34;1;15/05/2018;5;2;8
38;34;2;15/05/2018;5;2;10
39;33;1;15/05/2018;5;2;10
38;34;1;15/05/2018;5;2;11
31;34;1;15/05/2018;5;2;13
36;34;1;15/05/2018;5;2;13
31;39;1;15/05/2018;5;2;14
35;34;1;15/05/2018;5;2;14
38;88;1;15/05/2018;5;2;14
43;34;1;15/05/2018;5;2;15
32;34;1;15/05/2018;5;2;16
40;33;1;15/05/2018;5;2;19
37;32;1;15/05/2018;5;2;22
41;34;1;16/05/2018;5;3;3
33;31;1;16/05/2018;5;3;4
44;33;1;16/05/2018;5;3;5
34;29;1;16/05/2018;5;3;6
39;33;1;16/05/2018;5;3;6
35;34;1;16/05/2018;5;3;7
42;34;1;16/05/2018;5;3;7
34;34;4;16/05/2018;5;3;9
36;34;2;16/05/2018;5;3;9
31;34;1;16/05/2018;5;3;11
43;34;1;16/05/2018;5;3;11
32;34;2;16/05/2018;5;3;12
38;34;1;16/05/2018;5;3;16
33;34;1;16/05/2018;5;3;19
37;33;1;16/05/2018;5;3;19
40;32;1;16/05/2018;5;3;20
41;33;1;16/05/2018;5;3;21
44;32;1;17/05/2018;5;4;3
34;34;1;17/05/2018;5;4;4
35;34;1;17/05/2018;5;4;4
42;33;2;17/05/2018;5;4;5
39;33;1;17/05/2018;5;4;6
42;33;3;17/05/2018;5;4;6
43;34;1;17/05/2018;5;4;7
32;33;1;17/05/2018;5;4;8
31;34;1;17/05/2018;5;4;9
33;33;1;17/05/2018;5;4;13
38;34;1;17/05/2018;5;4;13
36;34;1;17/05/2018;5;4;14
40;32;1;17/05/2018;5;4;14
37;34;1;17/05/2018;5;4;15
35;33;1;17/05/2018;5;4;16
37;66;1;17/05/2018;5;4;16
40;100;1;17/05/2018;5;4;16
39;34;1;17/05/2018;5;4;18
41;33;1;17/05/2018;5;4;19
34;27;6;18/05/2018;5;5;1
43;34;1;18/05/2018;5;5;3
44;34;1;18/05/2018;5;5;4
34;85;1;18/05/2018;5;5;7
32;31;1;18/05/2018;5;5;8
31;34;1;18/05/2018;5;5;10
33;34;1;18/05/2018;5;5;10
35;34;1;18/05/2018;5;5;10
36;33;1;18/05/2018;5;5;10
38;34;1;18/05/2018;5;5;10
41;33;1;18/05/2018;5;5;10
37;34;1;18/05/2018;5;5;11
40;34;1;18/05/2018;5;5;11
39;32;1;18/05/2018;5;5;17
38;34;1;18/05/2018;5;5;19
44;32;1;18/05/2018;5;5;23
33;31;1;19/05/2018;5;6;0
33;46;1;19/05/2018;5;6;3
34;33;1;19/05/2018;5;6;3
32;33;1;19/05/2018;5;6;4
36;32;1;21/05/2018;5;1;1
33;33;1;21/05/2018;5;1;6
40;32;1;21/05/2018;5;1;6
35;33;1;21/05/2018;5;1;8
37;34;1;21/05/2018;5;1;8
31;34;1;21/05/2018;5;1;9
41;34;1;21/05/2018;5;1;9
43;32;1;21/05/2018;5;1;9
39;34;1;21/05/2018;5;1;12
32;34;1;21/05/2018;5;1;15
42;33;8;21/05/2018;5;1;16
44;34;1;21/05/2018;5;1;16
42;33;7;21/05/2018;5;1;17
38;34;1;21/05/2018;5;1;20
40;34;1;21/05/2018;5;1;20
33;33;1;21/05/2018;5;1;22
34;34;1;22/05/2018;5;2;2
35;31;1;22/05/2018;5;2;2
36;32;1;22/05/2018;5;2;2
39;32;1;22/05/2018;5;2;2
43;34;2;22/05/2018;5;2;4
37;30;1;22/05/2018;5;2;6
41;34;1;22/05/2018;5;2;10
44;34;1;22/05/2018;5;2;10
42;34;1;22/05/2018;5;2;11
40;33;1;22/05/2018;5;2;13
31;34;1;22/05/2018;5;2;14
33;33;1;22/05/2018;5;2;15
38;33;1;22/05/2018;5;2;15
34;34;1;22/05/2018;5;2;16
35;34;1;22/05/2018;5;2;16
39;35;3;22/05/2018;5;2;17
36;34;1;22/05/2018;5;2;20
32;33;1;23/05/2018;5;3;3
37;33;1;23/05/2018;5;3;3
43;33;1;23/05/2018;5;3;3
35;34;6;23/05/2018;5;3;5
41;34;1;23/05/2018;5;3;7
42;34;3;23/05/2018;5;3;7
40;34;1;23/05/2018;5;3;8
33;34;1;23/05/2018;5;3;9
38;34;2;23/05/2018;5;3;9
44;34;1;23/05/2018;5;3;10
31;34;1;23/05/2018;5;3;11
34;33;1;23/05/2018;5;3;11
38;34;1;23/05/2018;5;3;11
39;34;1;23/05/2018;5;3;13
36;33;1;23/05/2018;5;3;14
35;34;1;23/05/2018;5;3;18
32;34;1;23/05/2018;5;3;19
43;33;1;23/05/2018;5;3;21
37;34;1;23/05/2018;5;3;23
43;28;1;24/05/2018;5;4;7
33;34;2;24/05/2018;5;4;9
31;34;1;24/05/2018;5;4;10
34;34;1;24/05/2018;5;4;10
38;33;1;24/05/2018;5;4;10
44;34;3;24/05/2018;5;4;10
31;34;4;24/05/2018;5;4;11
40;31;1;24/05/2018;5;4;11
42;34;3;24/05/2018;5;4;11
42;34;5;24/05/2018;5;4;12
35;34;1;24/05/2018;5;4;13
36;33;2;24/05/2018;5;4;13
39;33;1;24/05/2018;5;4;13
42;34;4;24/05/2018;5;4;13
32;34;1;24/05/2018;5;4;16
41;32;1;24/05/2018;5;4;21
37;33;2;24/05/2018;5;4;22
42;30;1;24/05/2018;5;4;22
42;31;4;24/05/2018;5;4;22
37;33;2;24/05/2018;5;4;23
43;34;1;24/05/2018;5;4;23
34;34;3;25/05/2018;5;5;4
34;34;2;25/05/2018;5;5;5
31;34;1;25/05/2018;5;5;7
35;34;1;25/05/2018;5;5;7
37;95;4;25/05/2018;5;5;7
44;34;2;25/05/2018;5;5;7
38;33;1;25/05/2018;5;5;8
39;33;1;25/05/2018;5;5;9
32;34;1;25/05/2018;5;5;10
36;34;2;25/05/2018;5;5;10
40;33;3;25/05/2018;5;5;10
36;34;4;25/05/2018;5;5;11
41;46;1;25/05/2018;5;5;11
42;34;3;25/05/2018;5;5;15
41;34;1;25/05/2018;5;5;16
43;33;1;25/05/2018;5;5;20
34;30;1;26/05/2018;5;6;2
31;31;2;26/05/2018;5;6;3
35;30;1;26/05/2018;5;6;3
31;31;1;26/05/2018;5;6;4
31;28;1;26/05/2018;5;6;9
31;29;1;26/05/2018;5;6;9
31;30;2;26/05/2018;5;6;9
31;31;2;26/05/2018;5;6;9
37;32;1;26/05/2018;5;6;10
40;41;1;26/05/2018;5;6;10
34;33;2;26/05/2018;5;6;11
34;35;1;26/05/2018;5;6;11
34;36;1;26/05/2018;5;6;11
31;86;1;26/05/2018;5;6;12
31;87;2;26/05/2018;5;6;12
42;53;1;26/05/2018;5;6;14
43;60;1;26/05/2018;5;6;16
36;43;1;26/05/2018;5;6;22
36;43;1;26/05/2018;5;6;23
37;75;1;27/05/2018;5;7;0
37;71;1;27/05/2018;5;7;3
34;44;1;27/05/2018;5;7;22
35;44;1;27/05/2018;5;7;22
38;32;1;28/05/2018;5;1;1
44;32;4;28/05/2018;5;1;1
44;32;1;28/05/2018;5;1;2
33;31;1;28/05/2018;5;1;3
44;32;1;28/05/2018;5;1;3
33;31;1;28/05/2018;5;1;5
44;30;1;28/05/2018;5;1;5
37;33;1;28/05/2018;5;1;7
39;33;2;28/05/2018;5;1;7
32;34;1;28/05/2018;5;1;8
32;34;7;28/05/2018;5;1;9
40;33;1;28/05/2018;5;1;9
40;33;3;28/05/2018;5;1;10
43;34;1;28/05/2018;5;1;13
42;34;1;28/05/2018;5;1;14
36;34;1;28/05/2018;5;1;15
34;33;1;28/05/2018;5;1;22
31;33;1;28/05/2018;5;1;23
33;34;6;28/05/2018;5;1;23
34;88;2;29/05/2018;5;2;0
35;33;7;29/05/2018;5;2;0
39;33;1;29/05/2018;5;2;5
41;32;1;29/05/2018;5;2;5
32;34;1;29/05/2018;5;2;10
42;34;5;29/05/2018;5;2;12
36;34;1;29/05/2018;5;2;13
37;34;1;29/05/2018;5;2;13
42;34;4;29/05/2018;5;2;13
31;34;1;29/05/2018;5;2;17
33;34;1;29/05/2018;5;2;18
34;34;2;29/05/2018;5;2;18
34;34;2;29/05/2018;5;2;19
39;34;1;29/05/2018;5;2;19
34;34;2;29/05/2018;5;2;20
35;34;2;29/05/2018;5;2;20
41;34;2;29/05/2018;5;2;20
43;34;1;29/05/2018;5;2;20
32;33;1;30/05/2018;5;3;1
36;33;1;30/05/2018;5;3;7
37;33;1;30/05/2018;5;3;7
41;34;4;30/05/2018;5;3;7
42;34;1;30/05/2018;5;3;7
33;34;1;30/05/2018;5;3;9
39;33;3;30/05/2018;5;3;9
38;34;1;30/05/2018;5;3;11
38;37;1;30/05/2018;5;3;11
31;34;6;30/05/2018;5;3;12
34;34;1;30/05/2018;5;3;12
35;34;3;30/05/2018;5;3;12
38;34;2;30/05/2018;5;3;12
43;34;9;30/05/2018;5;3;13
32;33;2;30/05/2018;5;3;14
43;94;3;30/05/2018;5;3;21
41;34;1;30/05/2018;5;3;22
37;34;1;31/05/2018;5;4;0
39;31;1;31/05/2018;5;4;5
36;33;1;31/05/2018;5;4;6
39;31;6;31/05/2018;5;4;6
33;34;1;31/05/2018;5;4;8
34;34;3;31/05/2018;5;4;8
38;34;1;31/05/2018;5;4;9
32;34;2;31/05/2018;5;4;10
35;34;2;31/05/2018;5;4;10
31;34;2;31/05/2018;5;4;14
43;34;1;31/05/2018;5;4;14
41;34;1;31/05/2018;5;4;16
31;33;2;31/05/2018;5;4;17
37;33;2;31/05/2018;5;4;17
42;32;3;31/05/2018;5;4;18
44;33;2;31/05/2018;5;4;18
33;34;1;31/05/2018;5;4;21
39;34;1;31/05/2018;5;4;21
32;33;1;01/06/2018;6;5;1
34;33;1;01/06/2018;6;5;2
38;34;3;01/06/2018;6;5;3
36;34;1;01/06/2018;6;5;4
35;33;1;01/06/2018;6;5;5
37;34;1;01/06/2018;6;5;7
43;33;1;01/06/2018;6;5;8
41;33;1;01/06/2018;6;5;10
39;34;3;01/06/2018;6;5;13
42;34;1;01/06/2018;6;5;13
32;34;1;01/06/2018;6;5;14
39;34;2;01/06/2018;6;5;14
34;34;2;01/06/2018;6;5;15
33;34;1;01/06/2018;6;5;18
44;34;1;01/06/2018;6;5;19
35;33;5;01/06/2018;6;5;21
38;34;2;01/06/2018;6;5;21
43;33;1;01/06/2018;6;5;23
36;34;1;02/06/2018;6;6;1
37;31;1;02/06/2018;6;6;1
35;33;1;02/06/2018;6;6;8
31;40;1;02/06/2018;6;6;9
35;31;1;02/06/2018;6;6;9
35;33;2;02/06/2018;6;6;9
41;34;1;02/06/2018;6;6;9
41;35;1;02/06/2018;6;6;9
35;49;1;03/06/2018;6;7;21
40;31;1;03/06/2018;6;7;23
32;33;1;04/06/2018;6;1;5
34;32;1;04/06/2018;6;1;5
33;33;1;04/06/2018;6;1;6
33;33;2;04/06/2018;6;1;7
39;34;1;04/06/2018;6;1;8
41;33;1;04/06/2018;6;1;9
38;34;3;04/06/2018;6;1;10
43;34;1;04/06/2018;6;1;10
42;33;2;04/06/2018;6;1;12
44;33;3;04/06/2018;6;1;12
31;34;10;04/06/2018;6;1;13
32;34;2;04/06/2018;6;1;13
34;33;1;04/06/2018;6;1;19
35;33;3;04/06/2018;6;1;19
37;34;1;04/06/2018;6;1;19
33;34;5;04/06/2018;6;1;20
40;33;1;04/06/2018;6;1;22
39;33;1;05/06/2018;6;2;3
32;19;1;05/06/2018;6;2;4
36;33;1;05/06/2018;6;2;4
39;33;1;05/06/2018;6;2;4
43;34;1;05/06/2018;6;2;5
42;34;3;05/06/2018;6;2;7
38;34;4;05/06/2018;6;2;10
41;34;1;05/06/2018;6;2;11
32;83;1;05/06/2018;6;2;12
34;34;4;05/06/2018;6;2;12
35;34;2;05/06/2018;6;2;12
33;34;1;05/06/2018;6;2;13
31;33;2;05/06/2018;6;2;15
37;34;6;05/06/2018;6;2;15
40;33;6;05/06/2018;6;2;15
36;33;1;05/06/2018;6;2;19
39;33;2;05/06/2018;6;2;21
43;31;1;05/06/2018;6;2;22
32;33;1;05/06/2018;6;2;23
33;33;1;06/06/2018;6;3;6
34;33;1;06/06/2018;6;3;6
33;33;2;06/06/2018;6;3;7
35;34;6;06/06/2018;6;3;7
38;33;1;06/06/2018;6;3;7
41;34;1;06/06/2018;6;3;7
40;33;1;06/06/2018;6;3;8
42;33;2;06/06/2018;6;3;9
42;51;2;06/06/2018;6;3;11
36;33;5;06/06/2018;6;3;12
39;34;1;06/06/2018;6;3;12
35;33;2;06/06/2018;6;3;13
43;33;1;06/06/2018;6;3;13
35;33;6;06/06/2018;6;3;14
31;34;6;06/06/2018;6;3;15
32;34;1;06/06/2018;6;3;15
42;34;3;06/06/2018;6;3;15
31;34;3;06/06/2018;6;3;16
42;34;1;06/06/2018;6;3;16
31;32;3;06/06/2018;6;3;17
31;34;7;06/06/2018;6;3;17
37;31;2;06/06/2018;6;3;17
44;34;3;06/06/2018;6;3;17
37;30;1;06/06/2018;6;3;18
37;31;5;06/06/2018;6;3;18
34;33;1;06/06/2018;6;3;19
33;32;3;06/06/2018;6;3;21
41;34;3;06/06/2018;6;3;22
40;34;1;07/06/2018;6;4;0
38;33;1;07/06/2018;6;4;1
40;35;2;07/06/2018;6;4;1
38;33;1;07/06/2018;6;4;2
40;34;2;07/06/2018;6;4;2
38;33;2;07/06/2018;6;4;3
40;34;3;07/06/2018;6;4;3
43;33;1;07/06/2018;6;4;6
38;86;2;07/06/2018;6;4;7
39;33;3;07/06/2018;6;4;7
40;98;1;07/06/2018;6;4;7
43;33;3;07/06/2018;6;4;7
35;34;7;07/06/2018;6;4;8
36;34;1;07/06/2018;6;4;8
31;32;1;07/06/2018;6;4;9
35;34;4;07/06/2018;6;4;9
36;34;1;07/06/2018;6;4;9
37;33;1;07/06/2018;6;4;11
42;34;1;07/06/2018;6;4;11
36;34;4;07/06/2018;6;4;12
44;34;1;07/06/2018;6;4;12
33;28;1;07/06/2018;6;4;14
38;46;1;07/06/2018;6;4;16
33;28;2;07/06/2018;6;4;17
41;34;1;07/06/2018;6;4;17
32;33;1;07/06/2018;6;4;18
40;34;1;08/06/2018;6;5;7
43;31;1;08/06/2018;6;5;7
39;32;1;08/06/2018;6;5;15
35;33;1;08/06/2018;6;5;22
37;32;1;09/06/2018;6;6;4
40;61;1;09/06/2018;6;6;10
44;31;1;09/06/2018;6;6;10
31;36;1;09/06/2018;6;6;12
32;48;1;09/06/2018;6;6;14
31;35;1;09/06/2018;6;6;15
37;70;1;10/06/2018;6;7;0
31;17;1;10/06/2018;6;7;22
31;22;1;10/06/2018;6;7;22
33;18;1;10/06/2018;6;7;22
35;43;1;10/06/2018;6;7;22
36;28;3;10/06/2018;6;7;22
43;44;1;10/06/2018;6;7;22
31;17;4;11/06/2018;6;1;1
31;17;1;11/06/2018;6;1;2
31;27;1;11/06/2018;6;1;2
31;28;2;11/06/2018;6;1;2
39;34;2;11/06/2018;6;1;9
39;34;1;11/06/2018;6;1;10
41;34;1;11/06/2018;6;1;12
44;33;1;11/06/2018;6;1;13
32;34;1;11/06/2018;6;1;15
37;34;4;11/06/2018;6;1;15
42;33;4;11/06/2018;6;1;15
37;34;3;11/06/2018;6;1;16
40;34;4;11/06/2018;6;1;16
37;63;4;11/06/2018;6;1;17
40;47;1;11/06/2018;6;1;17
33;34;1;11/06/2018;6;1;18
35;34;1;11/06/2018;6;1;20
43;34;1;11/06/2018;6;1;20
36;34;1;11/06/2018;6;1;21
31;34;1;12/06/2018;6;2;0
41;34;1;12/06/2018;6;2;8
37;34;1;12/06/2018;6;2;9
39;34;1;12/06/2018;6;2;9
42;33;1;12/06/2018;6;2;9
44;34;1;12/06/2018;6;2;10
35;34;1;12/06/2018;6;2;13
43;33;1;12/06/2018;6;2;13
32;34;1;12/06/2018;6;2;14
36;34;1;12/06/2018;6;2;14
40;34;1;12/06/2018;6;2;14
31;33;1;12/06/2018;6;2;15
32;34;1;12/06/2018;6;2;15
36;34;1;12/06/2018;6;2;15
33;34;1;12/06/2018;6;2;17
42;33;1;13/06/2018;6;3;1
39;34;1;13/06/2018;6;3;2
39;60;1;13/06/2018;6;3;2
42;81;1;13/06/2018;6;3;2
41;32;1;13/06/2018;6;3;3
41;39;1;13/06/2018;6;3;4
37;33;1;13/06/2018;6;3;6
41;33;1;13/06/2018;6;3;7
43;33;1;13/06/2018;6;3;7
32;33;1;13/06/2018;6;3;8
35;34;1;13/06/2018;6;3;8
31;33;1;13/06/2018;6;3;9
33;34;2;13/06/2018;6;3;10
40;34;1;13/06/2018;6;3;10
38;96;1;13/06/2018;6;3;12
36;33;1;13/06/2018;6;3;13
42;34;1;13/06/2018;6;3;15
39;33;1;13/06/2018;6;3;17
44;31;1;13/06/2018;6;3;23
35;34;1;14/06/2018;6;4;1
32;33;1;14/06/2018;6;4;2
31;34;1;14/06/2018;6;4;4
33;33;1;14/06/2018;6;4;4
37;32;1;14/06/2018;6;4;4
40;34;1;14/06/2018;6;4;4
36;34;1;14/06/2018;6;4;10
39;34;1;14/06/2018;6;4;12
42;33;1;14/06/2018;6;4;12
41;34;1;14/06/2018;6;4;17
